Street id ; Street name; number of cars driving along the street 
1058;hjj-bgbd;8.0
1059;hjj-bgje;3.0
1060;iaa-bidj;5.0
1061;iab-bih;4.0
1062;iac-cef;1.0
1063;iad-iag;1.0
1064;iae-eab;4.0
1065;iaf-iag;5.0
1066;iag-gce;2.0
1067;iag-bih;6.0
1068;iah-fej;4.0
1069;iah-fef;4.0
1070;iai-fej;4.0
1071;iai-fee;1.0
1072;iaj-hdd;6.0
1073;iaj-hci;1.0
1074;iaj-hcj;1.0
1075;iba-hdc;1.0
1076;iba-hci;1.0
1077;iba-hcj;2.0
1078;ibb-ibc;2.0
1079;ibc-bfjb;11.0
1080;ibd-bjdj;2.0
1081;ibe-caec;3.0
1082;ibf-fhe;5.0
1083;ibf-bjje;2.0
1084;ibg-bbfi;5.0
1085;ibh-fhe;3.0
1086;ibi-bgbe;4.0
1087;ibi-egf;1.0
1088;ibj-eeg;0.0
1089;ibj-eeh;2.0
1090;ica-icb;1.0
1091;ica-cf;1.0
1092;ica-ice;1.0
1093;icb-fab;5.0
1094;icc-ejg;1.0
1095;icc-ejj;5.0
1096;icd-ejg;3.0
1097;icd-ejj;8.0
1098;ice-bgad;18.0
1099;ice-bgae;0.0
1100;icf-bibe;4.0
1101;icg-bfcb;8.0
1102;ich-bjja;0.0
1103;ich-bjif;4.0
1104;ich-bjib;1.0
1105;ich-bjij;8.0
1106;ici-bjji;3.0
1107;ici-bgdh;5.0
1108;icj-bfii;2.0
1109;ida-jia;1.0
1110;idb-bbfd;1.0
1111;idc-bhe;1.0
1112;idd-cfd;1.0
1113;ide-cfd;1.0
1114;idf-idj;1.0
1115;idg-idj;2.0
1116;idh-bbhh;1.0
1117;idi-bhe;4.0
1118;idi-idf;0.0
1119;idi-idg;0.0
1120;idi-idj;2.0
1121;idi-iea;0.0
1122;idi-bbhh;2.0
1123;idi-cfd;1.0
1124;idj-bghg;4.0
1125;idj-cac;11.0
1126;iea-idj;1.0
1127;ieb-bhbe;4.0
1128;iec-bjj;5.0
1129;ied-cade;1.0
1130;iee-ghg;2.0
1131;ief-ebd;4.0
1132;ieg-cg;3.0
1133;ieh-hgg;1.0
1134;ieh-bhgg;1.0
1135;iei-eff;1.0
1136;iei-cfa;1.0
1137;iej-biga;3.0
1138;ifa-bagg;3.0
1139;ifb-dcg;1.0
1140;ifb-caa;1.0
1141;ifc-bdff;1.0
1142;ifc-bacc;2.0
1143;ifc-jgc;1.0
1144;ifd-jg;3.0
1145;ife-ifd;1.0
1146;iff-bhca;1.0
1147;iff-efa;5.0
1148;ifg-ghe;6.0
1149;ifh-ege;2.0
1150;ifi-dii;2.0
1151;ifi-dij;1.0
1152;ifj-haa;0.0
1153;iga-bcic;2.0
1154;igb-bgjh;2.0
1155;igc-fia;5.0
1156;igd-baig;2.0
1157;igd-baja;3.0
1158;ige-badg;7.0
1159;igf-bjic;5.0
1160;igf-bjih;0.0
1161;igf-bcac;1.0
1162;igg-bjid;1.0
1163;igg-bjig;0.0
1164;igh-gjh;3.0
1165;igi-bahj;3.0
1166;igj-ihe;3.0
1167;iha-egj;4.0
1168;ihb-bech;1.0
1169;ihc-dbi;1.0
1170;ihd-iha;4.0
1171;ihe-ege;3.0
1172;ihf-bgci;3.0
1173;ihg-bchh;3.0
1174;ihh-bjie;6.0
1175;ihh-bjii;1.0
1176;ihh-bjib;2.0
1177;ihi-bhcf;10.0
1178;ihj-jjj;3.0
1179;iia-bchh;5.0
1180;iib-gcb;2.0
1181;iic-bhha;1.0
1182;iid-bead;0.0
1183;iie-fhi;2.0
1184;iif-fgf;2.0
1185;iif-ebc;3.0
1186;iig-jjc;6.0
1187;iih-cacc;6.0
1188;iii-gji;4.0
1189;iij-bcbg;4.0
1190;iij-bcbh;3.0
1191;ija-gac;1.0
1192;ijb-bdje;1.0
1193;ijc-gac;4.0
1194;ijd-beae;4.0
1195;ije-ijh;6.0
1196;ijf-bdjg;6.0
1197;ijg-bibh;1.0
1198;ijg-ijf;6.0
1199;ijh-jed;3.0
1200;iji-baaf;2.0
1201;ijj-bafj;3.0
1202;jaa-jac;3.0
1203;jab-baia;3.0
1204;jac-bcee;3.0
1205;jad-jab;3.0
1206;jae-becj;1.0
1207;jaf-ed;1.0
1208;jag-hc;1.0
1209;jah-bdii;6.0
1210;jah-bdjb;1.0
1211;jai-gga;7.0
1212;jaj-fgg;3.0
1213;jaj-die;3.0
1214;jba-bajh;7.0
1215;jbb-bjhj;5.0
1216;jbb-bjia;1.0
1217;jbc-bbhb;2.0
1218;jbd-bagd;1.0
1219;jbe-dig;4.0
1220;jbf-cadh;3.0
1221;jbg-chd;1.0
1222;jbh-bhif;4.0
1223;jbh-fjd;3.0
1224;jbi-bhbd;3.0
1225;jbi-jcc;1.0
1226;jbj-bace;1.0
1227;jca-fjd;4.0
1228;jcb-jbh;1.0
1229;jcb-bace;2.0
1230;jcc-cgb;1.0
1231;jcc-cgj;2.0
1232;jcd-bace;1.0
1233;jce-jeg;1.0
1234;jcf-jej;1.0
1235;jcg-hjb;3.0
1236;jch-hbi;3.0
1237;jch-bcff;1.0
1238;jci-bbcg;4.0
1239;jcj-jef;1.0
1240;jcj-bcba;2.0
1241;jda-bjid;1.0
1242;jda-jha;2.0
1243;jdb-bgd;3.0
1244;jdc-dgc;2.0
1245;jdd-dgb;3.0
1246;jde-beca;2.0
1247;jdf-fhi;0.0
1248;jdf-fhj;6.0
1249;jdg-bhgh;5.0
1250;jdh-bigg;1.0
1251;jdi-hff;1.0
1252;jdj-bbgf;6.0
1253;jdj-bafb;1.0
1254;jea-ebg;4.0
1255;jeb-ijg;3.0
1256;jec-ijg;1.0
1257;jed-bebi;1.0
1258;jed-ijg;3.0
1259;jed-fdh;0.0
1260;jed-deh;1.0
1261;jed-bebh;3.0
1262;jee-bbcg;1.0
1263;jee-jci;4.0
1264;jef-bejh;3.0
1265;jeg-beja;1.0
1266;jeh-jcf;1.0
1267;jei-jce;1.0
1268;jej-bea;1.0
1269;jfa-ffd;3.0
1270;jfa-fff;1.0
1271;jfb-jgd;1.0
1272;jfc-bhjj;2.0
1273;jfd-bhjh;3.0
1274;jfe-bgaa;4.0
1275;jff-jfg;0.0
1276;jff-cadj;4.0
1277;jfg-bgaa;1.0
1278;jfh-cadj;1.0
1279;jfi-gfe;1.0
1280;jfi-bdji;1.0
1281;jfj-bebj;1.0
1282;jfj-bibi;1.0
1283;jga-fcg;1.0
1284;jgb-deg;2.0
1285;jgc-jfa;1.0
1286;jgd-ifd;1.0
1287;jge-bhjj;4.0
1288;jgf-beea;5.0
1289;jgg-bbih;2.0
1290;jgh-bihg;2.0
1291;jgi-bdii;1.0
1292;jgi-bdja;1.0
1293;jgi-fha;3.0
1294;jgj-cdc;1.0
1295;jha-jhd;2.0
1296;jha-ggh;1.0
1297;jhb-fgd;1.0
1298;jhc-fgd;2.0
1299;jhd-bjbj;4.0
1300;jhd-caca;4.0
1301;jhe-eba;4.0
1302;jhe-fgd;3.0
1303;jhe-jdb;2.0
1304;jhf-fgd;1.0
1305;jhh-bcaj;1.0
1306;jhi-bfde;3.0
1307;jhj-fed;1.0
1308;jhj-fea;1.0
1309;jia-ci;1.0
1310;jib-idb;1.0
1311;jic-bigd;16.0
1312;jic-bigb;1.0
1313;jid-bgac;16.0
1314;jid-bigd;1.0
1315;jie-fbj;6.0
1316;jie-fcb;3.0
1317;jif-fbh;3.0
1318;jif-fbi;4.0
1319;jig-baic;1.0
1320;jig-baid;5.0
1321;jih-dcc;1.0
1322;jih-dce;7.0
1323;jii-fdf;0.0
1324;jii-fdi;5.0
1325;jij-fde;0.0
1326;jja-cacb;5.0
1327;jja-bcga;7.0
1328;jjb-iih;6.0
1329;jjc-fag;6.0
1330;jjd-hab;1.0
1331;jje-cabf;1.0
1332;jjf-bhbh;5.0
1333;jjg-gej;0.0
1334;jjg-hcd;8.0
1335;jjh-gba;4.0
1336;jji-hgf;4.0
1337;jjj-cea;7.0
1338;baaa-iia;5.0
1339;baaa-dhj;3.0
1340;baab-baea;5.0
1341;baac-bdjd;7.0
1342;baad-bjfi;4.0
1343;baae-bda;3.0
1344;baaf-bajc;2.0
1345;baag-ijj;3.0
1346;baah-fba;0.0
1347;baah-fbc;0.0
1348;baah-fai;1.0
1349;baai-bjac;6.0
1350;baaj-bcb;3.0
1351;baba-bgai;3.0
1352;babb-bgai;7.0
1353;babc-beec;5.0
1354;babd-caea;2.0
1355;babd-bcgc;6.0
1356;babe-bibg;2.0
1357;babe-bgag;4.0
1358;babf-dee;2.0
1359;babg-djj;3.0
1360;babh-bgbf;1.0
1361;babi-bgfc;2.0
1362;babj-bhdg;3.0
1363;baca-bihf;1.0
1364;bacb-dcd;1.0
1365;bacc-bedj;3.0
1366;bacd-biff;2.0
1367;bacd-ifd;1.0
1368;bace-bch;1.0
1369;bace-bcf;3.0
1370;bacf-bhbd;1.0
1371;bacf-jcc;2.0
1372;bacf-jbh;1.0
1373;bacg-befi;2.0
1374;bacg-begb;1.0
1375;bach-ij;3.0
1376;baci-gh;0.0
1377;baci-gi;4.0
1378;bacj-bibf;6.0
1379;bada-bejf;4.0
1380;badb-ehh;3.0
1381;badc-cbb;1.0
1382;badd-bbgj;1.0
1383;bade-bijh;1.0
1384;badf-fjc;2.0
1385;badg-baie;7.0
1386;badh-igf;7.0
1387;badi-bhaj;6.0
1388;badj-bfeh;0.0
1389;baea-ghd;6.0
1390;baea-hhj;4.0
1391;baeb-fgh;4.0
1392;baeb-baac;7.0
1393;baec-bjha;8.0
1394;baed-geh;5.0
1395;baee-bcdb;4.0
1396;baef-bjah;3.0
1397;baeg-bfjf;7.0
1398;baeh-gbi;1.0
1399;baei-bffa;1.0
1400;baej-bgbi;7.0
1401;bafa-bbde;3.0
1402;bafb-bafd;1.0
1403;bafc-jea;2.0
1404;bafd-iic;1.0
1405;bafe-bafc;2.0
1406;baff-dff;1.0
1407;bafg-gca;1.0
1408;bafh-fic;0.0
1409;bafi-beeg;4.0
1410;bafj-bbij;3.0
1411;baga-iji;2.0
1412;bagb-bhbg;0.0
1413;bagc-jbc;2.0
1414;bagd-geb;1.0
1415;bage-bdba;1.0
1416;bagf-ddc;2.0
1417;bagg-egb;1.0
1418;bagg-efj;2.0
1419;bagh-ifb;2.0
1420;bagi-bjjb;0.0
1421;bagj-hca;4.0
1422;baha-bdgd;5.0
1423;bahb-bjeg;1.0
1424;bahc-gif;1.0
1425;bahd-gif;1.0
1426;bahd-gic;5.0
1427;bahe-bjed;1.0
1428;bahe-bjeg;1.0
1429;bahf-bbdf;7.0
1430;bahf-bafh;1.0
1431;bahg-bjhb;4.0
1432;bahh-chj;6.0
1433;bahj-jaa;3.0
1434;baia-igh;3.0
1435;baib-jie;4.0
1436;baib-jif;5.0
1437;baic-ega;1.0
1438;baid-bcjc;5.0
1439;baie-eej;7.0
1440;baif-badh;7.0
1441;baig-bfaj;2.0
1442;baih-beab;1.0
1443;baii-bajd;3.0
1444;baij-dec;2.0
1445;baij-igc;5.0
1446;baja-beab;6.0
1447;bajb-bajd;1.0
1448;bajb-bfaj;2.0
1449;bajc-baij;2.0
1450;bajd-baag;3.0
1451;bajd-gae;1.0
1452;baje-bcee;2.0
1453;bajf-eai;2.0
1454;bajg-jbb;6.0
1455;bajh-bcgh;7.0
1456;baji-dgg;1.0
1457;bajj-hbf;1.0
1458;bbaa-cdd;5.0
1459;bbac-bbbb;1.0
1460;bbad-bbbd;1.0
1461;bbae-ccf;6.0
1462;bbae-bibb;1.0
1463;bbaf-bbbb;4.0
1464;bbaf-bbad;0.0
1465;bbaf-bbba;1.0
1466;bbag-bcj;4.0
1467;bbah-cdd;4.0
1468;bbai-bbag;0.0
1469;bbai-bbba;1.0
1470;bbai-bbbb;3.0
1471;bbai-bfe;5.0
1472;bbai-bbbe;0.0
1473;bbai-bbbf;2.0
1474;bbaj-bbae;1.0
1475;bbaj-bbbe;0.0
1476;bbaj-bbah;2.0
1477;bbba-bfed;2.0
1478;bbbb-bfcd;5.0
1479;bbbb-bhjf;9.0
1480;bbbc-bfeb;4.0
1481;bbbd-bbae;6.0
1482;bbbd-bbac;0.0
1483;bbbd-bfe;1.0
1484;bbbe-bbaa;1.0
1485;bbbe-bbbf;1.0
1486;bbbf-bfed;3.0
1487;bbbg-bgee;4.0
1488;bbbg-bfe;1.0
1489;bbbh-bbaa;2.0
1490;bbbh-bbbi;0.0
1491;bbbh-bfe;1.0
1492;bbbi-bbbb;3.0
1493;bbbj-bgfh;3.0
1494;bbbj-bgah;2.0
1495;bbca-bdad;6.0
1496;bbcb-bgah;3.0
1497;bbcd-bbbj;1.0
1498;bbce-bgah;3.0
1499;bbcf-bgeb;4.0
1500;bbcg-bedg;5.0
1501;bbch-jcj;3.0
1502;bbch-jef;2.0
1503;bbci-bicj;5.0
1504;bbcj-bfie;7.0
1505;bbda-fbd;2.0
1506;bbdb-cadi;2.0
1507;bbdc-bhgj;2.0
1508;bbdd-caeb;1.0
1509;bbde-bahg;4.0
1510;bbdf-baej;7.0
1511;bbdg-bbea;1.0
1512;bbdh-hhd;8.0
1513;bbdi-bbea;5.0
1514;bbdj-bbdh;6.0
1515;bbea-bf;6.0
1516;bbeb-cabh;2.0
1517;bbec-dde;2.0
1518;bbed-bg;2.0
1519;bbee-hf;5.0
1520;bbef-bdgb;3.0
1521;bbef-bdfh;4.0
1522;bbef-bdfj;2.0
1523;bbef-bbeh;0.0
1524;bbeg-iid;1.0
1525;bbeh-bhje;1.0
1526;bbei-bbfa;1.0
1527;bbej-bcij;3.0
1528;bbfa-biaf;5.0
1529;bbfb-bbfe;3.0
1530;bbfc-dha;12.0
1531;bbfd-bhbf;9.0
1532;bbfd-gbb;4.0
1533;bbfe-dhe;7.0
1534;bbff-gei;4.0
1535;bbfg-fih;6.0
1536;bbfh-dhg;3.0
1537;bbfi-bgjb;5.0
1538;bbfj-ibg;0.0
1539;bbga-fj;1.0
1540;bbga-bec;8.0
1541;bbgb-bbga;3.0
1542;bbgb-hhb;6.0
1543;bbgc-cdb;1.0
1544;bbgc-bccb;3.0
1545;bbgd-bjh;3.0
1546;bbge-fjh;1.0
1547;bbge-bejd;3.0
1548;bbgf-beje;6.0
1549;bbgg-jea;2.0
1550;bbgh-gef;0.0
1551;bbgh-geg;3.0
1552;bbgi-badc;1.0
1553;bbgj-bdfi;1.0
1554;bbha-bdfi;2.0
1555;bbha-jbd;1.0
1556;bbha-bdga;1.0
1557;bbhb-bieg;5.0
1558;bbhc-dje;0.0
1559;bbhc-bieg;2.0
1560;bbhd-bjaf;2.0
1561;bbhe-bef;1.0
1562;bbhf-bee;1.0
1563;bbhf-bbgh;0.0
1564;bbhg-idj;3.0
1565;bbhg-idc;1.0
1566;bbhh-bdfi;1.0
1567;bbhh-bdga;2.0
1568;bbhi-bjhc;4.0
1569;bbhj-bbic;2.0
1570;bbib-bbid;2.0
1571;bbic-bcid;2.0
1572;bbid-bbia;0.0
1573;bbie-eha;2.0
1574;bbif-bedi;1.0
1575;bbig-bbii;0.0
1576;bbih-baga;2.0
1577;bbii-jgh;2.0
1578;bbij-dgd;3.0
1579;bbja-bhah;3.0
1580;bbja-fii;6.0
1581;bbjb-bgib;4.0
1582;bbjb-bgia;1.0
1583;bbjc-bidc;4.0
1584;bbjd-dib;5.0
1585;bbje-bcfe;4.0
1586;bbjf-bggi;5.0
1587;bbjg-bbjh;1.0
1588;bbjh-bdah;1.0
1589;bbjh-bgef;5.0
1590;bbji-baj;4.0
1591;bbji-fjg;1.0
1592;bbjj-fh;1.0
1593;bcaa-ebj;0.0
1594;bcab-bcbj;0.0
1595;bcac-cabj;4.0
1596;bcad-ige;2.0
1597;bcad-igg;2.0
1598;bcae-djf;1.0
1599;bcaf-ebf;2.0
1600;bcag-djh;1.0
1601;bcag-djf;2.0
1602;bcah-cbf;1.0
1603;bcah-cbd;2.0
1604;bcai-bjaj;3.0
1605;bcaj-jee;3.0
1606;bcaj-bcba;0.0
1607;bcba-bcca;2.0
1608;bcba-jgj;1.0
1609;bcbb-ebb;4.0
1610;bcbc-beaf;1.0
1611;bcbd-bcia;2.0
1612;bcbe-bcbc;1.0
1613;bcbf-iii;4.0
1614;bcbg-ghb;4.0
1615;bcbh-jbf;3.0
1616;bcbj-bjhg;0.0
1617;bcca-bbgd;2.0
1618;bccb-bcaj;3.0
1619;bccc-bhhe;1.0
1620;bccd-beih;0.0
1621;bcce-bccg;3.0
1622;bccf-bjba;4.0
1623;bccg-beii;3.0
1624;bcch-bccf;4.0
1625;bcci-fji;1.0
1626;bccj-bhie;1.0
1627;bcda-baed;5.0
1628;bcdb-bgbf;4.0
1629;bcdc-bffj;1.0
1630;bcdd-bcjf;1.0
1631;bcde-gah;2.0
1632;bcdf-bihe;3.0
1633;bcdg-bcde;0.0
1634;bcdh-bihe;3.0
1635;bcdi-bjdh;4.0
1636;bcdi-bjde;1.0
1637;bcdj-cde;4.0
1638;bcea-bdfd;1.0
1639;bceb-bjdh;2.0
1640;bceb-bjde;2.0
1641;bcec-cde;7.0
1642;bced-bajf;2.0
1643;bced-jad;3.0
1644;bcee-dja;5.0
1645;bcef-ebh;3.0
1646;bceg-gjh;1.0
1647;bceh-bjae;2.0
1648;bcei-bhg;1.0
1649;bcej-bdid;1.0
1650;bcfa-bib;1.0
1651;bcfb-bhb;1.0
1652;bcfc-bib;1.0
1653;bcfd-bdjf;1.0
1654;bcfe-hbh;3.0
1655;bcfe-jcg;2.0
1656;bcfe-bedh;2.0
1657;bcff-bbjf;5.0
1658;bcff-dgh;2.0
1659;bcfg-jcg;1.0
1660;bcfh-bcga;4.0
1661;bcfi-bghj;5.0
1662;bcfj-jaj;2.0
1663;bcfj-jja;0.0
1664;bcga-jaj;4.0
1665;bcga-jja;3.0
1666;bcga-bbee;5.0
1667;bcga-ech;2.0
1668;bcgb-caec;1.0
1669;bcgc-caed;7.0
1670;bcgd-babe;5.0
1671;bcge-bchd;2.0
1672;bcgf-bajg;6.0
1673;bcgg-bcha;4.0
1674;bcgh-bcha;1.0
1675;bcgh-bchd;5.0
1676;bcgi-bjaa;1.0
1677;bcgj-bhhg;2.0
1678;bcha-hje;1.0
1679;bcha-bjjg;4.0
1680;bchb-bcgi;1.0
1681;bchb-bcgf;2.0
1682;bchb-bcgg;0.0
1683;bchc-bcgf;2.0
1684;bchd-hje;5.0
1685;bchd-bjjg;3.0
1686;bche-bcgf;2.0
1687;bchf-gfb;0.0
1688;bchg-cadh;4.0
1689;bchh-bchi;0.0
1690;bchh-bhcg;6.0
1691;bchi-bchj;1.0
1692;bchj-ihj;3.0
1693;bchj-bhcc;4.0
1694;bchj-ihf;3.0
1695;bcia-bgjg;2.0
1696;bcib-bcbb;2.0
1697;bcic-bbib;2.0
1698;bcid-igb;2.0
1699;bcie-ged;5.0
1700;bcif-bcih;1.0
1701;bcif-ddj;1.0
1702;bcig-befa;2.0
1703;bcig-befb;1.0
1704;bcih-bied;0.0
1705;bcii-bcie;5.0
1706;bcij-bcii;3.0
1707;bcja-bbfa;4.0
1708;bcjb-biih;1.0
1709;bcjc-bdda;2.0
1710;bcjc-bdcd;3.0
1711;bcjd-baib;7.0
1712;bcje-bdcd;1.0
1713;bcjf-bifh;3.0
1714;bcjg-hga;1.0
1715;bcjg-bcdc;1.0
1716;bcjh-cha;6.0
1717;bcjh-bgch;1.0
1718;bcji-bj;7.0
1719;bcjj-bagi;0.0
1720;bcjj-bdec;3.0
1721;bdaa-bdee;3.0
1722;bdab-baec;1.0
1723;bdac-bbce;1.0
1724;bdac-bbbj;4.0
1725;bdad-bdee;6.0
1726;bdae-cae;3.0
1727;bdaf-hai;3.0
1728;bdaf-egh;1.0
1729;bdag-bhbh;0.0
1730;bdah-bgaj;1.0
1731;bdai-bbji;1.0
1732;bdaj-bca;6.0
1733;bdba-bdbb;1.0
1734;bdbb-jif;2.0
1735;bdbc-hhi;4.0
1736;bdbc-bdbd;2.0
1737;bdbd-bagf;2.0
1738;bdbe-jie;5.0
1739;bdbf-cic;8.0
1740;bdbg-did;2.0
1741;bdbg-cadc;4.0
1742;bdbh-did;1.0
1743;bdbh-bdbj;4.0
1744;bdbi-bdbf;3.0
1745;bdbi-bdbg;4.0
1746;bdbj-bic;4.0
1747;bdbj-bjfg;0.0
1748;bdca-chg;1.0
1749;bdcb-bje;1.0
1750;bdcc-cih;1.0
1751;bdcc-bdb;1.0
1752;bdcd-a;4.0
1753;bdce-bebf;6.0
1754;bdcf-bcjd;3.0
1755;bdcg-cje;2.0
1756;bdch-a;1.0
1757;bdci-a;2.0
1758;bdcj-cjg;3.0
1759;bdda-cje;1.0
1760;bdda-cjg;1.0
1761;bddb-bcjb;1.0
1762;bddb-bcjd;4.0
1763;bddc-j;2.0
1764;bddd-beee;6.0
1765;bdde-j;1.0
1766;bdde-bddh;1.0
1767;bdde-g;1.0
1768;bddf-beee;8.0
1769;bddg-i;2.0
1770;bddg-bddf;2.0
1771;bddg-g;1.0
1772;bddh-bbi;5.0
1773;bddh-bife;1.0
1774;bddi-i;2.0
1775;bddj-i;4.0
1776;bddj-beeh;3.0
1777;bddj-g;1.0
1778;bdea-bdaa;0.0
1779;bdea-bdac;5.0
1780;bdea-beif;7.0
1781;bdeb-bcjj;0.0
1782;bdec-ehj;3.0
1783;bded-gig;10.0
1784;bdee-gig;10.0
1785;bdee-gih;3.0
1786;bdef-bfdc;2.0
1787;bdef-bebd;3.0
1788;bdeg-jjg;8.0
1789;bdeh-bijc;2.0
1790;bdei-bdej;3.0
1791;bdej-dbf;3.0
1792;bdfa-bdeh;2.0
1793;bdfb-h;3.0
1794;bdfb-e;5.0
1795;bdfb-cee;1.0
1796;bdfc-bae;1.0
1797;bdfc-baf;3.0
1798;bdfc-bah;2.0
1799;bdfc-baa;5.0
1800;bdfc-bac;1.0
1801;bdfd-bibb;1.0
1802;bdfe-ife;1.0
1803;bdff-ccg;1.0
1804;bdfg-ccg;1.0
1805;bdfh-bbhg;4.0
1806;bdfi-bhjd;2.0
1807;bdfi-bhje;2.0
1808;bdfj-bbhb;1.0
1809;bdfj-bbgi;1.0
1810;bdga-bhjd;3.0
1811;bdgb-bbhb;2.0
1812;bdgb-bbhd;1.0
1813;bdgc-bagj;4.0
1814;bdgd-bgha;5.0
1815;bdge-ejc;3.0
1816;bdgf-ggc;7.0
1817;bdgg-bhee;2.0
1818;bdgh-caf;1.0
1819;bdgi-cacf;5.0
1820;bdgj-bdhb;2.0
1821;bdha-bieb;5.0
1822;bdhb-beed;13.0
1823;bdhc-bfda;1.0
1824;bdhc-bdhb;7.0
1825;bdhd-hfj;5.0
1826;bdhd-bfga;1.0
1827;bdhe-bhii;1.0
1828;bdhf-bfji;5.0
1829;bdhg-bgba;1.0
1830;bdhg-bjff;5.0
1831;bdhh-bgdb;1.0
1832;bdhh-bdif;1.0
1833;bdhi-bdif;3.0
1834;bdhj-bdif;1.0
1835;bdia-bgdi;1.0
1836;bdib-bjfd;7.0
1837;bdic-biie;8.0
1838;bdid-bjae;1.0
1839;bdie-bdhi;0.0
1840;bdie-bdhh;1.0
1841;bdif-bdih;5.0
1842;bdig-bdie;6.0
1843;bdih-bejc;5.0
1844;bdii-cdj;7.0
1845;bdij-jai;6.0
1846;bdij-bdjb;1.0
1847;bdja-jai;1.0
1848;bdjb-bfb;0.0
1849;bdjb-bei;0.0
1850;bdjc-baab;5.0
1851;bdjd-bfa;7.0
1852;bdje-caah;1.0
1853;bdjf-ija;1.0
1854;bdjg-gfg;0.0
1855;bdjg-gfi;6.0
1856;bdjh-bhhj;9.0
1857;bdji-caai;1.0
1858;bdjj-jfj;1.0
1859;beaa-baij;4.0
1860;beaa-bajb;3.0
1861;beab-dcf;7.0
1862;beac-bci;2.0
1863;bead-bifd;1.0
1864;beae-gad;4.0
1865;beaf-dih;1.0
1866;beag-bcbb;2.0
1867;beah-ded;3.0
1868;beai-ia;2.0
1869;beaj-bbd;6.0
1870;beba-bbe;5.0
1871;bebb-ecc;5.0
1872;bebc-cd;10.0
1873;bebd-befb;5.0
1874;bebd-beej;1.0
1875;bebe-bdeg;4.0
1876;bebe-bfdc;2.0
1877;bebf-bbf;6.0
1878;bebg-bdci;2.0
1879;bebg-bdcj;3.0
1880;bebh-jdd;3.0
1881;bebi-jfi;1.0
1882;bebj-jed;1.0
1883;beca-jeb;2.0
1884;becb-bfbj;3.0
1885;becc-becb;1.0
1886;becc-bfbj;4.0
1887;becd-biej;3.0
1888;bece-eaa;2.0
1889;becf-hgc;5.0
1890;becg-bffh;2.0
1891;bech-bce;1.0
1892;beci-ihc;1.0
1893;becj-ea;1.0
1894;beda-jbg;1.0
1895;bedb-bedd;1.0
1896;bedc-bedb;0.0
1897;bedd-cada;1.0
1898;bede-bdaf;2.0
1899;bedf-begc;0.0
1900;bedg-hbj;4.0
1901;bedg-bcff;1.0
1902;bedh-bbch;5.0
1903;bedi-bbj;1.0
1904;bedj-bbj;2.0
1905;bedj-jge;1.0
1906;beea-bbj;3.0
1907;beea-beef;2.0
1908;beeb-jge;3.0
1909;beec-bicg;5.0
1910;beed-bddj;8.0
1911;beed-bdde;3.0
1912;beee-bdha;5.0
1913;beee-bdhd;4.0
1914;beee-bdgi;5.0
1915;beef-bacd;3.0
1916;beeg-bddd;4.0
1917;beeh-cie;3.0
1918;beei-bebe;1.0
1919;beei-cbc;1.0
1920;beei-beej;1.0
1921;beej-bcif;2.0
1922;befa-bebe;2.0
1923;befb-bejb;6.0
1924;befb-beij;1.0
1925;befc-bebe;3.0
1926;befd-bijb;1.0
1927;befe-bfjj;5.0
1928;beff-bcg;2.0
1929;befg-bfec;5.0
1930;befh-bghe;4.0
1931;befh-bcg;1.0
1932;befi-bbbg;5.0
1933;befj-bfig;4.0
1934;befj-bach;2.0
1935;bega-bach;1.0
1936;begb-bcg;1.0
1937;begc-bede;2.0
1938;begd-bege;1.0
1939;bege-bff;3.0
1940;begf-beie;6.0
1941;begf-beig;1.0
1942;begg-bff;6.0
1943;begh-bjab;0.0
1944;begi-ggi;2.0
1945;begj-bifj;2.0
1946;beha-behe;3.0
1947;behb-bjcb;1.0
1948;behb-bidg;1.0
1949;behc-bfbh;2.0
1950;behd-bfbg;6.0
1951;behd-begj;2.0
1952;behe-bhgi;8.0
1953;behf-bfib;1.0
1954;behf-behd;5.0
1955;behg-behd;1.0
1956;behh-behd;2.0
1957;behi-bfbh;4.0
1958;behj-jdf;1.0
1959;beia-cbi;6.0
1960;beib-gj;6.0
1961;beic-fja;5.0
1962;beid-bege;1.0
1963;beie-bgja;4.0
1964;beie-bdee;2.0
1965;beif-begg;6.0
1966;beif-bege;1.0
1967;beig-bgja;1.0
1968;beih-bcch;4.0
1969;beii-bccc;1.0
1970;beii-bfh;3.0
1971;beij-jeh;1.0
1972;beja-beei;1.0
1973;bejb-bdig;6.0
1974;bejc-befc;3.0
1975;bejc-beei;2.0
1976;bejd-bcdf;0.0
1977;bejd-bbgg;2.0
1978;beje-fhf;8.0
1979;beje-bab;2.0
1980;bejf-bfg;4.0
1981;bejg-badb;3.0
1982;bejh-cjj;4.0
1983;beji-jee;2.0
1984;bejj-deb;2.0
1985;bfaa-cfe;4.0
1986;bfab-bibc;4.0
1987;bfac-bfhf;2.0
1988;bfac-bhdc;3.0
1989;bfad-bgii;3.0
1990;bfae-bfag;2.0
1991;bfaf-fdg;0.0
1992;bfaf-fci;1.0
1993;bfag-bfbd;2.0
1994;bfah-bfaf;3.0
1995;bfai-bhch;5.0
1996;bfaj-ic;4.0
1997;bfba-beic;5.0
1998;bfbb-bjjc;0.0
1999;bfbc-bfah;3.0
2000;bfbd-hb;2.0
2001;bfbe-bgic;5.0
2002;bfbf-bjge;5.0
2003;bfbg-behb;2.0
2004;bfbg-beia;4.0
