Street id ; Street name; number of cars driving along the street 
24405;ggib-bfa;2.0
24406;bfa-gibc;3.0
24407;gibc-bfa;1.0
24408;bfa-gibj;3.0
24409;gibj-bfa;2.0
24410;bfa-hcfg;3.0
24411;hcfg-bfa;1.0
24412;bfa-hjhg;2.0
24413;hjhg-bfa;0.0
24414;bfb-cbi;1.0
24415;cbi-bfb;6.0
24416;bfb-babf;4.0
24417;babf-bfb;0.0
24418;bfb-bbcf;4.0
24419;bbcf-bfb;1.0
24420;bfb-bihc;0.0
24421;bihc-bfb;3.0
24422;bfb-cihf;3.0
24423;cihf-bfb;1.0
24424;bfb-diba;1.0
24425;diba-bfb;3.0
24426;bfb-ebhf;3.0
24427;ebhf-bfb;2.0
24428;bfb-ecia;3.0
24429;ecia-bfb;4.0
24430;bfb-ejge;1.0
24431;ejge-bfb;1.0
24432;bfb-fida;1.0
24433;fida-bfb;0.0
24434;bfb-hbea;0.0
24435;hbea-bfb;2.0
24436;bfc-bgf;1.0
24437;bgf-bfc;3.0
24438;bfc-bhf;3.0
24439;bhf-bfc;3.0
24440;bfc-bjf;2.0
24441;bjf-bfc;2.0
24442;bfc-ccc;4.0
24443;ccc-bfc;4.0
24444;bfc-ddi;1.0
24445;ddi-bfc;2.0
24446;bfc-dec;3.0
24447;dec-bfc;3.0
24448;bfc-fbe;1.0
24449;fbe-bfc;4.0
24450;bfc-fic;3.0
24451;fic-bfc;3.0
24452;bfc-gcg;1.0
24453;gcg-bfc;4.0
24454;bfc-gfh;2.0
24455;gfh-bfc;0.0
24456;bfc-jed;2.0
24457;jed-bfc;5.0
24458;bfc-jeg;3.0
24459;jeg-bfc;3.0
24460;bfc-babi;0.0
24461;babi-bfc;1.0
24462;bfc-bbac;2.0
24463;bbac-bfc;2.0
24464;bfc-bbdd;0.0
24465;bbdd-bfc;2.0
24466;bfc-bbge;2.0
24467;bbge-bfc;2.0
24468;bfc-bcdf;2.0
24469;bcdf-bfc;2.0
24470;bfc-bdag;5.0
24471;bdag-bfc;1.0
24472;bfc-bdjf;4.0
24473;bdjf-bfc;1.0
24474;bfc-bdjh;2.0
24475;bdjh-bfc;2.0
24476;bfc-beif;2.0
24477;beif-bfc;2.0
24478;bfc-bfba;4.0
24479;bfba-bfc;0.0
24480;bfc-bfgb;1.0
24481;bfgb-bfc;2.0
24482;bfc-bied;5.0
24483;bied-bfc;1.0
24484;bfc-bjae;1.0
24485;bjae-bfc;2.0
24486;bfc-bjda;4.0
24487;bjda-bfc;3.0
24488;bfc-cbja;2.0
24489;cbja-bfc;4.0
24490;bfc-cgcc;2.0
24491;cgcc-bfc;2.0
24492;bfc-cgdj;2.0
24493;cgdj-bfc;2.0
24494;bfc-cghb;5.0
24495;cghb-bfc;8.0
24496;bfc-chdj;1.0
24497;chdj-bfc;0.0
24498;bfc-cjcd;2.0
24499;cjcd-bfc;1.0
24500;bfc-cjea;3.0
24501;cjea-bfc;1.0
24502;bfc-dacb;3.0
24503;dacb-bfc;1.0
24504;bfc-dbbg;2.0
24505;dbbg-bfc;0.0
24506;bfc-dbeb;2.0
24507;dbeb-bfc;3.0
24508;bfc-deah;2.0
24509;deah-bfc;2.0
24510;bfc-deeb;2.0
24511;deeb-bfc;5.0
24512;bfc-deef;0.0
24513;deef-bfc;1.0
24514;bfc-dfgh;0.0
24515;dfgh-bfc;4.0
24516;bfc-dggi;2.0
24517;dggi-bfc;1.0
24518;bfc-diji;2.0
24519;diji-bfc;2.0
24520;bfc-eafi;4.0
24521;eafi-bfc;4.0
24522;bfc-ebad;3.0
24523;ebad-bfc;2.0
24524;bfc-efdg;5.0
24525;efdg-bfc;4.0
24526;bfc-efgh;2.0
24527;efgh-bfc;2.0
24528;bfc-egcf;2.0
24529;egcf-bfc;2.0
24530;bfc-eged;2.0
24531;eged-bfc;1.0
24532;bfc-egha;1.0
24533;egha-bfc;3.0
24534;bfc-ehbd;2.0
24535;ehbd-bfc;2.0
24536;bfc-eieh;4.0
24537;eieh-bfc;5.0
24538;bfc-ejfd;0.0
24539;ejfd-bfc;4.0
24540;bfc-fcig;2.0
24541;fcig-bfc;4.0
24542;bfc-fffe;7.0
24543;fffe-bfc;0.0
24544;bfc-fhag;0.0
24545;fhag-bfc;0.0
24546;bfc-fijj;1.0
24547;fijj-bfc;0.0
24548;bfc-gbeb;3.0
24549;gbeb-bfc;3.0
24550;bfc-gbjc;2.0
24551;gbjc-bfc;1.0
24552;bfc-geba;4.0
24553;geba-bfc;0.0
24554;bfc-gfhb;0.0
24555;gfhb-bfc;1.0
24556;bfc-gidb;1.0
24557;gidb-bfc;1.0
24558;bfc-hbdi;5.0
24559;hbdi-bfc;2.0
24560;bfc-hffb;1.0
24561;hffb-bfc;2.0
24562;bfd-bgb;1.0
24563;bgb-bfd;2.0
24564;bfd-bjc;2.0
24565;bjc-bfd;2.0
24566;bfd-cge;2.0
24567;cge-bfd;1.0
24568;bfd-cif;1.0
24569;cif-bfd;3.0
24570;bfd-cjh;2.0
24571;cjh-bfd;1.0
24572;bfd-ech;5.0
24573;ech-bfd;1.0
24574;bfd-eij;4.0
24575;eij-bfd;3.0
24576;bfd-gcj;1.0
24577;gcj-bfd;2.0
24578;bfd-hfg;1.0
24579;hfg-bfd;2.0
24580;bfd-ihb;2.0
24581;ihb-bfd;1.0
24582;bfd-jhi;2.0
24583;jhi-bfd;2.0
24584;bfd-beij;3.0
24585;beij-bfd;2.0
24586;bfd-bjeb;2.0
24587;bjeb-bfd;3.0
24588;bfd-ccgb;0.0
24589;ccgb-bfd;4.0
24590;bfd-dcch;3.0
24591;dcch-bfd;2.0
24592;bfd-edjf;1.0
24593;edjf-bfd;4.0
24594;bfd-fggg;3.0
24595;fggg-bfd;2.0
24596;bfd-fhcj;5.0
24597;fhcj-bfd;0.0
24598;bfd-gbij;3.0
24599;gbij-bfd;3.0
24600;bfd-gjfe;1.0
24601;gjfe-bfd;1.0
24602;bfd-hbjf;0.0
24603;hbjf-bfd;4.0
24604;bfe-cba;5.0
24605;cba-bfe;2.0
24606;bfe-chd;5.0
24607;chd-bfe;2.0
24608;bfe-che;2.0
24609;che-bfe;1.0
24610;bfe-cib;4.0
24611;cib-bfe;3.0
24612;bfe-dae;1.0
24613;dae-bfe;1.0
24614;bfe-dbd;5.0
24615;dbd-bfe;1.0
24616;bfe-dbf;3.0
24617;dbf-bfe;3.0
24618;bfe-dgd;1.0
24619;dgd-bfe;2.0
24620;bfe-die;1.0
24621;die-bfe;4.0
24622;bfe-ehf;2.0
24623;ehf-bfe;2.0
24624;bfe-fcf;1.0
24625;fcf-bfe;5.0
24626;bfe-fci;2.0
24627;fci-bfe;1.0
24628;bfe-gcf;2.0
24629;gcf-bfe;5.0
24630;bfe-hbb;3.0
24631;hbb-bfe;1.0
24632;bfe-ijb;3.0
24633;ijb-bfe;2.0
24634;bfe-jbi;1.0
24635;jbi-bfe;3.0
24636;bfe-bcbg;1.0
24637;bcbg-bfe;2.0
24638;bfe-bchb;1.0
24639;bchb-bfe;2.0
24640;bfe-bejj;3.0
24641;bejj-bfe;0.0
24642;bfe-bffj;0.0
24643;bffj-bfe;2.0
24644;bfe-bfii;2.0
24645;bfii-bfe;5.0
24646;bfe-bgca;3.0
24647;bgca-bfe;3.0
24648;bfe-bghh;2.0
24649;bghh-bfe;1.0
24650;bfe-bgjg;1.0
24651;bgjg-bfe;3.0
24652;bfe-bhbb;5.0
24653;bhbb-bfe;2.0
24654;bfe-caca;2.0
24655;caca-bfe;1.0
24656;bfe-caii;3.0
24657;caii-bfe;2.0
24658;bfe-ccah;1.0
24659;ccah-bfe;2.0
24660;bfe-cdbc;3.0
24661;cdbc-bfe;2.0
24662;bfe-cdbg;3.0
24663;cdbg-bfe;4.0
24664;bfe-cdif;2.0
24665;cdif-bfe;2.0
24666;bfe-ceed;3.0
24667;ceed-bfe;1.0
24668;bfe-cehe;1.0
24669;cehe-bfe;3.0
24670;bfe-cfjg;4.0
24671;cfjg-bfe;4.0
24672;bfe-chag;3.0
24673;chag-bfe;3.0
24674;bfe-cjai;3.0
24675;cjai-bfe;4.0
24676;bfe-cjfj;0.0
24677;cjfj-bfe;3.0
24678;bfe-dcef;2.0
24679;dcef-bfe;5.0
24680;bfe-dcgj;1.0
24681;dcgj-bfe;1.0
24682;bfe-ddci;2.0
24683;ddci-bfe;3.0
24684;bfe-dgff;2.0
24685;dgff-bfe;0.0
24686;bfe-dhia;0.0
24687;dhia-bfe;2.0
24688;bfe-djfd;2.0
24689;djfd-bfe;2.0
24690;bfe-eajj;4.0
24691;eajj-bfe;3.0
24692;bfe-ebcd;3.0
24693;ebcd-bfe;1.0
24694;bfe-edhh;2.0
24695;edhh-bfe;0.0
24696;bfe-eedj;5.0
24697;eedj-bfe;0.0
24698;bfe-eefb;3.0
24699;eefb-bfe;4.0
24700;bfe-egca;0.0
24701;egca-bfe;2.0
24702;bfe-ehej;4.0
24703;ehej-bfe;2.0
24704;bfe-ehjb;2.0
24705;ehjb-bfe;2.0
24706;bfe-fjgj;4.0
24707;fjgj-bfe;2.0
24708;bfe-gaei;1.0
24709;gaei-bfe;3.0
24710;bfe-gaji;0.0
24711;gaji-bfe;2.0
24712;bfe-gbie;0.0
24713;gbie-bfe;3.0
24714;bfe-gfad;1.0
24715;gfad-bfe;0.0
24716;bfe-gggh;1.0
24717;gggh-bfe;1.0
24718;bfe-ghai;3.0
24719;ghai-bfe;5.0
24720;bfe-ghdg;5.0
24721;ghdg-bfe;2.0
24722;bfe-giga;0.0
24723;giga-bfe;2.0
24724;bfe-hahe;1.0
24725;hahe-bfe;2.0
24726;bfe-hahj;1.0
24727;hahj-bfe;0.0
24728;bfe-hbig;4.0
24729;hbig-bfe;4.0
24730;bfe-hfjb;2.0
24731;hfjb-bfe;2.0
24732;bfe-hjab;4.0
24733;hjab-bfe;3.0
24734;bff-bga;3.0
24735;bga-bff;2.0
24736;bff-bhb;0.0
24737;bhb-bff;3.0
24738;bff-cbj;6.0
24739;cbj-bff;2.0
24740;bff-cdg;1.0
24741;cdg-bff;2.0
24742;bff-dfe;1.0
24743;dfe-bff;2.0
24744;bff-feg;4.0
24745;feg-bff;1.0
24746;bff-hfi;3.0
24747;hfi-bff;4.0
24748;bff-idd;2.0
24749;idd-bff;0.0
24750;bff-ieb;6.0
24751;ieb-bff;1.0
24752;bff-jhe;1.0
24753;jhe-bff;2.0
24754;bff-bbab;2.0
24755;bbab-bff;1.0
24756;bff-bbif;4.0
24757;bbif-bff;3.0
24758;bff-bcff;6.0
24759;bcff-bff;3.0
24760;bff-bdcc;1.0
24761;bdcc-bff;5.0
24762;bff-bggh;3.0
24763;bggh-bff;2.0
24764;bff-bgja;2.0
24765;bgja-bff;3.0
24766;bff-bgjc;2.0
24767;bgjc-bff;2.0
24768;bff-chbj;2.0
24769;chbj-bff;3.0
24770;bff-chhd;1.0
24771;chhd-bff;3.0
24772;bff-cifc;5.0
24773;cifc-bff;4.0
24774;bff-djha;2.0
24775;djha-bff;3.0
24776;bff-edbi;0.0
24777;edbi-bff;3.0
24778;bff-efge;5.0
24779;efge-bff;2.0
24780;bff-efjj;3.0
24781;efjj-bff;4.0
24782;bff-eiij;0.0
24783;eiij-bff;1.0
24784;bff-fahg;2.0
24785;fahg-bff;2.0
24786;bff-fgji;2.0
24787;fgji-bff;1.0
24788;bff-fhfb;2.0
24789;fhfb-bff;3.0
24790;bff-gcge;1.0
24791;gcge-bff;2.0
24792;bff-gdfc;3.0
24793;gdfc-bff;4.0
24794;bff-gicg;3.0
24795;gicg-bff;0.0
24796;bff-hdeb;3.0
24797;hdeb-bff;0.0
24798;bff-hgdg;1.0
24799;hgdg-bff;4.0
24800;bfg-cdj;1.0
24801;cdj-bfg;3.0
24802;bfg-cia;4.0
24803;cia-bfg;4.0
24804;bfg-dcg;1.0
24805;dcg-bfg;1.0
24806;bfg-dda;4.0
24807;dda-bfg;2.0
24808;bfg-dii;4.0
24809;dii-bfg;0.0
24810;bfg-fei;2.0
24811;fei-bfg;0.0
24812;bfg-gga;3.0
24813;gga-bfg;2.0
24814;bfg-hef;4.0
24815;hef-bfg;3.0
24816;bfg-idg;4.0
24817;idg-bfg;2.0
24818;bfg-jdg;2.0
24819;jdg-bfg;4.0
24820;bfg-bbbc;1.0
24821;bbbc-bfg;1.0
24822;bfg-bbhf;2.0
24823;bbhf-bfg;4.0
24824;bfg-bchd;3.0
24825;bchd-bfg;1.0
24826;bfg-bdaf;2.0
24827;bdaf-bfg;2.0
24828;bfg-bdai;1.0
24829;bdai-bfg;4.0
24830;bfg-behe;2.0
24831;behe-bfg;2.0
24832;bfg-bfca;1.0
24833;bfca-bfg;2.0
24834;bfg-bfga;3.0
24835;bfga-bfg;1.0
24836;bfg-bhbh;1.0
24837;bhbh-bfg;2.0
24838;bfg-bhdd;2.0
24839;bhdd-bfg;7.0
24840;bfg-bieh;2.0
24841;bieh-bfg;4.0
24842;bfg-cafj;2.0
24843;cafj-bfg;0.0
24844;bfg-cccd;1.0
24845;cccd-bfg;3.0
24846;bfg-cdhg;1.0
24847;cdhg-bfg;2.0
24848;bfg-cecf;7.0
24849;cecf-bfg;1.0
24850;bfg-ciha;2.0
24851;ciha-bfg;3.0
24852;bfg-cihb;2.0
24853;cihb-bfg;1.0
24854;bfg-cihc;3.0
24855;cihc-bfg;4.0
24856;bfg-cihh;4.0
24857;cihh-bfg;4.0
24858;bfg-cije;2.0
24859;cije-bfg;5.0
24860;bfg-daeh;4.0
24861;daeh-bfg;1.0
24862;bfg-dcea;4.0
24863;dcea-bfg;4.0
24864;bfg-djce;0.0
24865;djce-bfg;1.0
24866;bfg-eace;3.0
24867;eace-bfg;4.0
24868;bfg-ebej;1.0
24869;ebej-bfg;4.0
24870;bfg-eeed;0.0
24871;eeed-bfg;3.0
24872;bfg-fddg;1.0
24873;fddg-bfg;3.0
24874;bfg-fjjj;3.0
24875;fjjj-bfg;2.0
24876;bfg-gbaf;3.0
24877;gbaf-bfg;4.0
24878;bfg-ggaj;2.0
24879;ggaj-bfg;1.0
24880;bfg-hchg;2.0
24881;hchg-bfg;0.0
24882;bfg-hdia;1.0
24883;hdia-bfg;3.0
24884;bfh-bij;0.0
24885;bij-bfh;2.0
24886;bfh-bji;2.0
24887;bji-bfh;4.0
24888;bfh-cef;4.0
24889;cef-bfh;0.0
24890;bfh-cii;2.0
24891;cii-bfh;1.0
24892;bfh-dfe;2.0
24893;dfe-bfh;2.0
24894;bfh-eda;1.0
24895;eda-bfh;0.0
24896;bfh-edj;4.0
24897;edj-bfh;2.0
24898;bfh-eeb;2.0
24899;eeb-bfh;2.0
24900;bfh-efe;3.0
24901;efe-bfh;2.0
24902;bfh-fbb;1.0
24903;fbb-bfh;3.0
24904;bfh-ffd;2.0
24905;ffd-bfh;2.0
24906;bfh-fgg;0.0
24907;fgg-bfh;2.0
24908;bfh-gbh;4.0
24909;gbh-bfh;1.0
24910;bfh-gca;1.0
24911;gca-bfh;2.0
24912;bfh-ghi;0.0
24913;ghi-bfh;1.0
24914;bfh-gji;3.0
24915;gji-bfh;5.0
24916;bfh-idb;0.0
24917;idb-bfh;4.0
24918;bfh-jfc;5.0
24919;jfc-bfh;4.0
24920;bfh-jjd;2.0
24921;jjd-bfh;2.0
24922;bfh-bacg;1.0
24923;bacg-bfh;4.0
24924;bfh-bbgc;4.0
24925;bbgc-bfh;1.0
24926;bfh-bbhd;0.0
24927;bbhd-bfh;1.0
24928;bfh-bdcf;2.0
24929;bdcf-bfh;1.0
24930;bfh-bfea;2.0
24931;bfea-bfh;1.0
24932;bfh-bgjd;2.0
24933;bgjd-bfh;5.0
24934;bfh-bigj;2.0
24935;bigj-bfh;3.0
24936;bfh-caaj;5.0
24937;caaj-bfh;1.0
24938;bfh-cabi;4.0
24939;cabi-bfh;0.0
24940;bfh-cccd;1.0
24941;cccd-bfh;4.0
24942;bfh-cgih;2.0
24943;cgih-bfh;2.0
24944;bfh-cidh;2.0
24945;cidh-bfh;1.0
24946;bfh-cjhg;3.0
24947;cjhg-bfh;2.0
24948;bfh-dafh;2.0
24949;dafh-bfh;2.0
24950;bfh-dbfb;3.0
24951;dbfb-bfh;1.0
24952;bfh-dcai;3.0
24953;dcai-bfh;1.0
24954;bfh-dddb;3.0
24955;dddb-bfh;0.0
24956;bfh-dfdd;1.0
24957;dfdd-bfh;0.0
24958;bfh-dgbg;2.0
24959;dgbg-bfh;2.0
24960;bfh-dgfj;1.0
24961;dgfj-bfh;2.0
24962;bfh-dgjf;2.0
24963;dgjf-bfh;2.0
24964;bfh-djgf;0.0
24965;djgf-bfh;1.0
24966;bfh-eabf;3.0
24967;eabf-bfh;2.0
24968;bfh-eagh;0.0
24969;eagh-bfh;3.0
24970;bfh-ecca;3.0
24971;ecca-bfh;6.0
24972;bfh-efee;0.0
24973;efee-bfh;4.0
24974;bfh-efib;1.0
24975;efib-bfh;2.0
24976;bfh-eifg;2.0
24977;eifg-bfh;2.0
24978;bfh-ejcc;1.0
24979;ejcc-bfh;3.0
24980;bfh-ejje;0.0
24981;ejje-bfh;1.0
24982;bfh-ejjj;4.0
24983;ejjj-bfh;2.0
24984;bfh-faci;1.0
24985;faci-bfh;2.0
24986;bfh-fahe;7.0
24987;fahe-bfh;5.0
24988;bfh-fgei;4.0
24989;fgei-bfh;3.0
24990;bfh-gadd;1.0
24991;gadd-bfh;1.0
24992;bfh-gahe;2.0
24993;gahe-bfh;1.0
24994;bfh-gcfg;4.0
24995;gcfg-bfh;2.0
24996;bfh-gdcd;4.0
24997;gdcd-bfh;2.0
24998;bfh-geai;5.0
24999;geai-bfh;0.0
25000;bfh-gfgj;3.0
25001;gfgj-bfh;2.0
25002;bfh-ghbj;2.0
25003;ghbj-bfh;5.0
25004;bfh-ghhc;1.0
25005;ghhc-bfh;2.0
25006;bfh-giid;3.0
25007;giid-bfh;1.0
25008;bfh-hbca;4.0
25009;hbca-bfh;2.0
25010;bfh-hbfd;0.0
25011;hbfd-bfh;2.0
25012;bfh-hcag;1.0
25013;hcag-bfh;0.0
25014;bfh-hdjb;2.0
25015;hdjb-bfh;2.0
25016;bfh-hffc;3.0
25017;hffc-bfh;3.0
25018;bfh-hfje;3.0
25019;hfje-bfh;1.0
25020;bfi-bhg;1.0
25021;bhg-bfi;0.0
25022;bfi-cif;1.0
25023;cif-bfi;2.0
25024;bfi-efj;0.0
25025;efj-bfi;1.0
25026;bfi-ehi;2.0
25027;ehi-bfi;0.0
25028;bfi-eie;2.0
25029;eie-bfi;0.0
25030;bfi-fdg;0.0
25031;fdg-bfi;4.0
25032;bfi-fif;1.0
25033;fif-bfi;2.0
25034;bfi-gda;1.0
25035;gda-bfi;4.0
25036;bfi-hed;1.0
25037;hed-bfi;4.0
25038;bfi-hgj;1.0
25039;hgj-bfi;1.0
25040;bfi-hjc;3.0
25041;hjc-bfi;1.0
25042;bfi-ida;3.0
25043;ida-bfi;3.0
25044;bfi-jfh;1.0
25045;jfh-bfi;1.0
25046;bfi-baif;1.0
25047;baif-bfi;2.0
25048;bfi-bgdh;2.0
25049;bgdh-bfi;3.0
25050;bfi-biie;3.0
25051;biie-bfi;1.0
25052;bfi-cbah;2.0
25053;cbah-bfi;1.0
25054;bfi-cbib;1.0
25055;cbib-bfi;2.0
25056;bfi-cfbj;2.0
25057;cfbj-bfi;2.0
25058;bfi-cgdd;2.0
25059;cgdd-bfi;2.0
25060;bfi-cgjj;0.0
25061;cgjj-bfi;3.0
25062;bfi-ciaf;1.0
25063;ciaf-bfi;2.0
25064;bfi-cicf;0.0
25065;cicf-bfi;1.0
25066;bfi-cjbi;2.0
25067;cjbi-bfi;1.0
25068;bfi-dcbf;4.0
25069;dcbf-bfi;1.0
25070;bfi-dfef;1.0
25071;dfef-bfi;1.0
25072;bfi-edia;3.0
25073;edia-bfi;2.0
25074;bfi-eied;1.0
25075;eied-bfi;2.0
25076;bfi-fgeg;3.0
25077;fgeg-bfi;0.0
25078;bfi-fhhe;2.0
25079;fhhe-bfi;4.0
25080;bfi-fhhg;3.0
25081;fhhg-bfi;2.0
25082;bfi-giga;1.0
25083;giga-bfi;2.0
25084;bfi-hbih;4.0
25085;hbih-bfi;3.0
25086;bfi-hebi;2.0
25087;hebi-bfi;1.0
25088;bfj-cih;0.0
25089;cih-bfj;2.0
25090;bfj-ddc;2.0
25091;ddc-bfj;1.0
25092;bfj-ddd;1.0
25093;ddd-bfj;3.0
25094;bfj-dea;3.0
25095;dea-bfj;0.0
25096;bfj-dib;3.0
25097;dib-bfj;0.0
25098;bfj-ebg;0.0
25099;ebg-bfj;1.0
25100;bfj-fbh;4.0
25101;fbh-bfj;2.0
25102;bfj-fdd;4.0
25103;fdd-bfj;3.0
25104;bfj-jbh;3.0
25105;jbh-bfj;2.0
25106;bfj-babg;1.0
25107;babg-bfj;2.0
25108;bfj-bdfb;3.0
25109;bdfb-bfj;3.0
25110;bfj-beab;1.0
25111;beab-bfj;4.0
25112;bfj-beih;1.0
25113;beih-bfj;1.0
25114;bfj-bggd;3.0
25115;bggd-bfj;4.0
25116;bfj-bhfd;3.0
25117;bhfd-bfj;2.0
25118;bfj-bjia;1.0
25119;bjia-bfj;3.0
25120;bfj-bjjb;1.0
25121;bjjb-bfj;0.0
25122;bfj-cabj;1.0
25123;cabj-bfj;2.0
25124;bfj-cacb;1.0
25125;cacb-bfj;6.0
25126;bfj-cbdh;1.0
25127;cbdh-bfj;2.0
25128;bfj-ccce;2.0
25129;ccce-bfj;4.0
25130;bfj-ccei;3.0
25131;ccei-bfj;1.0
25132;bfj-cdee;0.0
25133;cdee-bfj;1.0
25134;bfj-cgcg;3.0
25135;cgcg-bfj;1.0
25136;bfj-chfh;2.0
25137;chfh-bfj;3.0
25138;bfj-cjfb;4.0
25139;cjfb-bfj;3.0
25140;bfj-ddab;2.0
25141;ddab-bfj;2.0
25142;bfj-dddc;2.0
25143;dddc-bfj;2.0
25144;bfj-dhei;2.0
25145;dhei-bfj;1.0
25146;bfj-djfc;3.0
25147;djfc-bfj;0.0
25148;bfj-eage;3.0
25149;eage-bfj;0.0
25150;bfj-egcc;2.0
25151;egcc-bfj;1.0
25152;bfj-ejbi;1.0
25153;ejbi-bfj;4.0
25154;bfj-fggi;3.0
25155;fggi-bfj;3.0
25156;bfj-gaid;1.0
25157;gaid-bfj;1.0
25158;bfj-gbbc;3.0
25159;gbbc-bfj;1.0
25160;bfj-gdac;2.0
25161;gdac-bfj;4.0
25162;bfj-gdcj;4.0
25163;gdcj-bfj;2.0
25164;bfj-gfab;1.0
25165;gfab-bfj;1.0
25166;bfj-gicb;2.0
25167;gicb-bfj;2.0
25168;bfj-gjff;2.0
25169;gjff-bfj;1.0
25170;bfj-gjjf;2.0
25171;gjjf-bfj;4.0
25172;bfj-hddh;3.0
25173;hddh-bfj;4.0
25174;bfj-hgfb;2.0
25175;hgfb-bfj;1.0
25176;bfj-hjcb;3.0
25177;hjcb-bfj;3.0
25178;bfj-hjcg;2.0
25179;hjcg-bfj;2.0
25180;bfj-hjda;3.0
25181;hjda-bfj;3.0
25182;bga-chd;2.0
25183;chd-bga;1.0
25184;bga-fbd;1.0
25185;fbd-bga;1.0
25186;bga-idj;0.0
25187;idj-bga;3.0
25188;bga-ihj;3.0
25189;ihj-bga;3.0
25190;bga-iie;2.0
25191;iie-bga;2.0
25192;bga-jdg;5.0
25193;jdg-bga;4.0
25194;bga-jdh;2.0
25195;jdh-bga;5.0
25196;bga-jdi;3.0
25197;jdi-bga;4.0
25198;bga-baei;2.0
25199;baei-bga;0.0
25200;bga-bcja;2.0
25201;bcja-bga;2.0
25202;bga-bhci;1.0
25203;bhci-bga;3.0
25204;bga-bhgd;0.0
25205;bhgd-bga;4.0
25206;bga-bhjf;1.0
25207;bhjf-bga;4.0
25208;bga-bjej;2.0
25209;bjej-bga;1.0
25210;bga-cbag;3.0
25211;cbag-bga;0.0
25212;bga-cbih;2.0
25213;cbih-bga;2.0
25214;bga-cchb;4.0
25215;cchb-bga;4.0
25216;bga-cdje;1.0
25217;cdje-bga;1.0
25218;bga-chbg;2.0
25219;chbg-bga;2.0
25220;bga-cjie;4.0
25221;cjie-bga;0.0
25222;bga-dbib;1.0
25223;dbib-bga;1.0
25224;bga-djbd;1.0
25225;djbd-bga;1.0
25226;bga-djji;4.0
25227;djji-bga;1.0
25228;bga-eidf;2.0
25229;eidf-bga;2.0
25230;bga-fabc;1.0
25231;fabc-bga;3.0
25232;bga-fafg;3.0
25233;fafg-bga;5.0
25234;bga-ffag;2.0
25235;ffag-bga;1.0
25236;bga-fhfi;4.0
25237;fhfi-bga;2.0
25238;bga-gjje;2.0
25239;gjje-bga;3.0
25240;bga-hbfi;6.0
25241;hbfi-bga;1.0
25242;bga-hdba;6.0
25243;hdba-bga;2.0
25244;bgb-bhg;1.0
25245;bhg-bgb;3.0
25246;bgb-cbb;5.0
25247;cbb-bgb;1.0
25248;bgb-dic;3.0
25249;dic-bgb;2.0
25250;bgb-dih;3.0
25251;dih-bgb;3.0
25252;bgb-djc;1.0
25253;djc-bgb;1.0
25254;bgb-ecb;2.0
25255;ecb-bgb;2.0
25256;bgb-hgb;2.0
25257;hgb-bgb;2.0
25258;bgb-hhb;1.0
25259;hhb-bgb;1.0
25260;bgb-baja;2.0
25261;baja-bgb;1.0
25262;bgb-bbgf;1.0
25263;bbgf-bgb;2.0
25264;bgb-bdfi;1.0
25265;bdfi-bgb;2.0
25266;bgb-bfgf;1.0
25267;bfgf-bgb;3.0
25268;bgb-bhaa;5.0
25269;bhaa-bgb;1.0
25270;bgb-cdfa;0.0
25271;cdfa-bgb;1.0
25272;bgb-cfdj;1.0
25273;cfdj-bgb;0.0
25274;bgb-chbd;3.0
25275;chbd-bgb;2.0
25276;bgb-ciif;2.0
25277;ciif-bgb;3.0
25278;bgb-dacj;1.0
25279;dacj-bgb;2.0
25280;bgb-deej;2.0
25281;deej-bgb;1.0
25282;bgb-dfaf;0.0
25283;dfaf-bgb;1.0
25284;bgb-efee;3.0
25285;efee-bgb;3.0
25286;bgb-fbee;0.0
25287;fbee-bgb;2.0
25288;bgb-febf;2.0
25289;febf-bgb;3.0
25290;bgb-gaej;0.0
25291;gaej-bgb;2.0
25292;bgb-gcch;3.0
25293;gcch-bgb;1.0
25294;bgb-gdbc;1.0
25295;gdbc-bgb;0.0
25296;bgb-ggbc;3.0
25297;ggbc-bgb;1.0
25298;bgc-bjf;3.0
25299;bjf-bgc;3.0
25300;bgc-cej;3.0
25301;cej-bgc;4.0
25302;bgc-chg;2.0
25303;chg-bgc;2.0
25304;bgc-cjf;4.0
25305;cjf-bgc;2.0
25306;bgc-dci;1.0
25307;dci-bgc;1.0
25308;bgc-hee;4.0
25309;hee-bgc;2.0
25310;bgc-badd;2.0
25311;badd-bgc;1.0
25312;bgc-bahi;1.0
25313;bahi-bgc;4.0
25314;bgc-bded;2.0
25315;bded-bgc;2.0
25316;bgc-bdfe;2.0
25317;bdfe-bgc;1.0
25318;bgc-bede;1.0
25319;bede-bgc;1.0
25320;bgc-bggh;3.0
25321;bggh-bgc;5.0
25322;bgc-bghc;1.0
25323;bghc-bgc;2.0
25324;bgc-bhgf;1.0
25325;bhgf-bgc;4.0
25326;bgc-bhic;1.0
25327;bhic-bgc;1.0
25328;bgc-biih;1.0
25329;biih-bgc;2.0
25330;bgc-bjig;0.0
25331;bjig-bgc;2.0
25332;bgc-bjjh;0.0
25333;bjjh-bgc;5.0
25334;bgc-cbab;2.0
25335;cbab-bgc;2.0
25336;bgc-cbjd;2.0
25337;cbjd-bgc;1.0
25338;bgc-cddg;1.0
25339;cddg-bgc;1.0
25340;bgc-ceaf;3.0
25341;ceaf-bgc;3.0
25342;bgc-ceih;3.0
25343;ceih-bgc;1.0
