Intersection id ; number of passing cars 
1360 ; 163.0 
1361 ; 232.0 
1362 ; 177.0 
1363 ; 30.0 
1364 ; 539.0 
1365 ; 248.0 
1366 ; 10.0 
1367 ; 17.0 
1368 ; 132.0 
1369 ; 10.0 
1370 ; 7.0 
1371 ; 95.0 
1372 ; 438.0 
1373 ; 93.0 
1374 ; 357.0 
1375 ; 171.0 
1376 ; 26.0 
1377 ; 58.0 
1378 ; 264.0 
1379 ; 5.0 
1380 ; 68.0 
1381 ; 15.0 
1382 ; 12.0 
1383 ; 42.0 
1384 ; 17.0 
1385 ; 42.0 
1386 ; 535.0 
1387 ; 2.0 
1388 ; 57.0 
1389 ; 4.0 
1390 ; 207.0 
1391 ; 59.0 
1392 ; 55.0 
1393 ; 60.0 
1394 ; 25.0 
1395 ; 46.0 
1396 ; 45.0 
1397 ; 14.0 
1398 ; 18.0 
1399 ; 176.0 
1400 ; 13.0 
1401 ; 14.0 
1402 ; 0.0 
1403 ; 215.0 
1404 ; 51.0 
1405 ; 5.0 
1406 ; 60.0 
1407 ; 39.0 
1408 ; 44.0 
1409 ; 74.0 
1410 ; 130.0 
1411 ; 3.0 
1412 ; 7.0 
1413 ; 17.0 
1414 ; 31.0 
1415 ; 275.0 
1416 ; 2.0 
1417 ; 6.0 
1418 ; 129.0 
1419 ; 17.0 
1420 ; 13.0 
1421 ; 38.0 
1422 ; 305.0 
1423 ; 305.0 
1424 ; 15.0 
1425 ; 20.0 
1426 ; 24.0 
1427 ; 2.0 
1428 ; 50.0 
1429 ; 94.0 
1430 ; 321.0 
1431 ; 11.0 
1432 ; 12.0 
1433 ; 8.0 
1434 ; 161.0 
1435 ; 208.0 
1436 ; 26.0 
1437 ; 185.0 
1438 ; 99.0 
1439 ; 19.0 
1440 ; 0.0 
1441 ; 122.0 
1442 ; 26.0 
1443 ; 277.0 
1444 ; 299.0 
1445 ; 98.0 
1446 ; 90.0 
1447 ; 140.0 
1448 ; 17.0 
1449 ; 2.0 
1450 ; 206.0 
1451 ; 53.0 
1452 ; 7.0 
1453 ; 54.0 
1454 ; 4.0 
1455 ; 282.0 
1456 ; 50.0 
1457 ; 1.0 
1458 ; 2.0 
1459 ; 29.0 
1460 ; 11.0 
1461 ; 8.0 
1462 ; 13.0 
1463 ; 125.0 
1464 ; 24.0 
1465 ; 0.0 
1466 ; 100.0 
1467 ; 5.0 
1468 ; 80.0 
1469 ; 122.0 
1470 ; 64.0 
1471 ; 166.0 
1472 ; 12.0 
1473 ; 7.0 
1474 ; 90.0 
1475 ; 9.0 
1476 ; 103.0 
1477 ; 319.0 
1478 ; 120.0 
1479 ; 6.0 
1480 ; 2.0 
1481 ; 6.0 
1482 ; 110.0 
1483 ; 74.0 
1484 ; 0.0 
1485 ; 368.0 
1486 ; 6.0 
1487 ; 381.0 
1488 ; 3.0 
1489 ; 43.0 
1490 ; 5.0 
1491 ; 7.0 
1492 ; 0.0 
1493 ; 28.0 
1494 ; 20.0 
1495 ; 15.0 
1496 ; 48.0 
1497 ; 47.0 
1498 ; 30.0 
1499 ; 25.0 
1500 ; 22.0 
1501 ; 3.0 
1502 ; 0.0 
1503 ; 22.0 
1504 ; 160.0 
1505 ; 175.0 
1506 ; 130.0 
1507 ; 76.0 
1508 ; 18.0 
1509 ; 10.0 
1510 ; 9.0 
1511 ; 34.0 
1512 ; 11.0 
1513 ; 34.0 
1514 ; 207.0 
1515 ; 378.0 
1516 ; 43.0 
1517 ; 0.0 
1518 ; 4.0 
1519 ; 32.0 
1520 ; 95.0 
1521 ; 316.0 
1522 ; 17.0 
1523 ; 380.0 
1524 ; 10.0 
1525 ; 10.0 
1526 ; 193.0 
1527 ; 64.0 
1528 ; 16.0 
1529 ; 20.0 
1530 ; 54.0 
1531 ; 25.0 
1532 ; 4.0 
1533 ; 0.0 
1534 ; 66.0 
1535 ; 12.0 
1536 ; 311.0 
1537 ; 166.0 
1538 ; 37.0 
1539 ; 17.0 
1540 ; 19.0 
1541 ; 50.0 
1542 ; 6.0 
1543 ; 458.0 
1544 ; 208.0 
1545 ; 102.0 
1546 ; 46.0 
1547 ; 12.0 
1548 ; 3.0 
1549 ; 4.0 
1550 ; 6.0 
1551 ; 21.0 
1552 ; 5.0 
1553 ; 1.0 
1554 ; 0.0 
1555 ; 15.0 
1556 ; 43.0 
1557 ; 35.0 
1558 ; 18.0 
1559 ; 45.0 
1560 ; 2.0 
1561 ; 368.0 
1562 ; 14.0 
1563 ; 50.0 
1564 ; 3.0 
1565 ; 260.0 
1566 ; 13.0 
1567 ; 5.0 
1568 ; 202.0 
1569 ; 0.0 
1570 ; 9.0 
1571 ; 51.0 
1572 ; 7.0 
1573 ; 232.0 
1574 ; 367.0 
1575 ; 316.0 
1576 ; 144.0 
1577 ; 168.0 
1578 ; 231.0 
1579 ; 11.0 
1580 ; 27.0 
1581 ; 1.0 
1582 ; 34.0 
1583 ; 8.0 
1584 ; 2.0 
1585 ; 300.0 
1586 ; 0.0 
1587 ; 98.0 
1588 ; 32.0 
1589 ; 24.0 
1590 ; 16.0 
1591 ; 23.0 
1592 ; 28.0 
1593 ; 10.0 
1594 ; 7.0 
1595 ; 115.0 
1596 ; 46.0 
1597 ; 1.0 
1598 ; 0.0 
1599 ; 15.0 
1600 ; 62.0 
1601 ; 31.0 
1602 ; 42.0 
1603 ; 5.0 
1604 ; 38.0 
1605 ; 7.0 
1606 ; 44.0 
1607 ; 4.0 
1608 ; 109.0 
1609 ; 61.0 
1610 ; 8.0 
1611 ; 8.0 
1612 ; 6.0 
1613 ; 12.0 
1614 ; 292.0 
1615 ; 5.0 
1616 ; 31.0 
1617 ; 27.0 
1618 ; 20.0 
1619 ; 18.0 
1620 ; 2.0 
1621 ; 93.0 
1622 ; 101.0 
1623 ; 0.0 
1624 ; 1.0 
1625 ; 105.0 
1626 ; 134.0 
1627 ; 62.0 
1628 ; 264.0 
1629 ; 84.0 
1630 ; 7.0 
1631 ; 21.0 
1632 ; 34.0 
1633 ; 85.0 
1634 ; 106.0 
1635 ; 19.0 
1636 ; 19.0 
1637 ; 3.0 
1638 ; 8.0 
1639 ; 83.0 
1640 ; 14.0 
1641 ; 75.0 
1642 ; 19.0 
1643 ; 8.0 
1644 ; 2.0 
1645 ; 11.0 
1646 ; 15.0 
1647 ; 4.0 
1648 ; 1.0 
1649 ; 180.0 
1650 ; 233.0 
1651 ; 5.0 
1652 ; 28.0 
1653 ; 290.0 
1654 ; 5.0 
1655 ; 21.0 
1656 ; 14.0 
1657 ; 20.0 
1658 ; 2.0 
1659 ; 34.0 
1660 ; 256.0 
1661 ; 8.0 
