Intersection id ; number of passing cars 
1360 ; 15.0 
1361 ; 22.0 
1362 ; 12.0 
1363 ; 31.0 
1364 ; 7.0 
1365 ; 18.0 
1366 ; 16.0 
1367 ; 25.0 
1368 ; 24.0 
1369 ; 31.0 
1370 ; 10.0 
1371 ; 9.0 
1372 ; 21.0 
1373 ; 32.0 
1374 ; 20.0 
1375 ; 19.0 
1376 ; 36.0 
1377 ; 31.0 
1378 ; 15.0 
1379 ; 19.0 
1380 ; 19.0 
1381 ; 22.0 
1382 ; 9.0 
1383 ; 15.0 
1384 ; 33.0 
1385 ; 18.0 
1386 ; 16.0 
1387 ; 25.0 
1388 ; 8.0 
1389 ; 15.0 
1390 ; 31.0 
1391 ; 12.0 
1392 ; 36.0 
1393 ; 11.0 
1394 ; 35.0 
1395 ; 25.0 
1396 ; 30.0 
1397 ; 17.0 
1398 ; 10.0 
1399 ; 22.0 
1400 ; 27.0 
1401 ; 14.0 
1402 ; 41.0 
1403 ; 14.0 
1404 ; 21.0 
1405 ; 13.0 
1406 ; 21.0 
1407 ; 13.0 
1408 ; 19.0 
1409 ; 8.0 
1410 ; 15.0 
1411 ; 29.0 
1412 ; 27.0 
1413 ; 4.0 
1414 ; 18.0 
1415 ; 15.0 
1416 ; 8.0 
1417 ; 11.0 
1418 ; 12.0 
1419 ; 15.0 
1420 ; 15.0 
1421 ; 11.0 
1422 ; 22.0 
1423 ; 36.0 
1424 ; 18.0 
1425 ; 15.0 
1426 ; 18.0 
1427 ; 24.0 
1428 ; 16.0 
1429 ; 21.0 
1430 ; 31.0 
1431 ; 10.0 
1432 ; 22.0 
1433 ; 17.0 
1434 ; 21.0 
1435 ; 14.0 
1436 ; 24.0 
1437 ; 28.0 
1438 ; 31.0 
1439 ; 35.0 
1440 ; 16.0 
1441 ; 16.0 
1442 ; 25.0 
1443 ; 19.0 
1444 ; 13.0 
1445 ; 16.0 
1446 ; 8.0 
1447 ; 7.0 
1448 ; 12.0 
1449 ; 20.0 
1450 ; 25.0 
1451 ; 21.0 
1452 ; 12.0 
1453 ; 24.0 
1454 ; 61.0 
1455 ; 29.0 
1456 ; 14.0 
1457 ; 26.0 
1458 ; 16.0 
1459 ; 18.0 
1460 ; 27.0 
1461 ; 34.0 
1462 ; 24.0 
1463 ; 28.0 
1464 ; 12.0 
1465 ; 23.0 
1466 ; 16.0 
1467 ; 6.0 
1468 ; 11.0 
1469 ; 28.0 
1470 ; 6.0 
1471 ; 10.0 
1472 ; 15.0 
1473 ; 19.0 
1474 ; 26.0 
1475 ; 26.0 
1476 ; 14.0 
1477 ; 23.0 
1478 ; 33.0 
1479 ; 11.0 
1480 ; 23.0 
1481 ; 24.0 
1482 ; 12.0 
1483 ; 13.0 
1484 ; 16.0 
1485 ; 17.0 
1486 ; 14.0 
1487 ; 14.0 
1488 ; 38.0 
1489 ; 11.0 
1490 ; 16.0 
1491 ; 12.0 
1492 ; 17.0 
1493 ; 16.0 
1494 ; 35.0 
1495 ; 12.0 
1496 ; 28.0 
1497 ; 21.0 
1498 ; 15.0 
1499 ; 19.0 
1500 ; 31.0 
1501 ; 12.0 
1502 ; 25.0 
1503 ; 14.0 
1504 ; 12.0 
1505 ; 24.0 
1506 ; 12.0 
1507 ; 21.0 
1508 ; 22.0 
1509 ; 12.0 
1510 ; 26.0 
1511 ; 12.0 
1512 ; 25.0 
1513 ; 30.0 
1514 ; 10.0 
1515 ; 23.0 
1516 ; 14.0 
1517 ; 15.0 
1518 ; 6.0 
1519 ; 8.0 
1520 ; 22.0 
1521 ; 16.0 
1522 ; 15.0 
1523 ; 17.0 
1524 ; 11.0 
1525 ; 35.0 
1526 ; 11.0 
1527 ; 12.0 
1528 ; 16.0 
1529 ; 10.0 
1530 ; 22.0 
1531 ; 11.0 
1532 ; 25.0 
1533 ; 9.0 
1534 ; 13.0 
1535 ; 12.0 
1536 ; 17.0 
1537 ; 13.0 
1538 ; 27.0 
1539 ; 27.0 
1540 ; 14.0 
1541 ; 23.0 
1542 ; 14.0 
1543 ; 19.0 
1544 ; 17.0 
1545 ; 14.0 
1546 ; 24.0 
1547 ; 24.0 
1548 ; 12.0 
1549 ; 26.0 
1550 ; 14.0 
1551 ; 24.0 
1552 ; 11.0 
1553 ; 4.0 
1554 ; 25.0 
1555 ; 19.0 
1556 ; 19.0 
1557 ; 23.0 
1558 ; 34.0 
1559 ; 21.0 
1560 ; 34.0 
1561 ; 9.0 
1562 ; 14.0 
1563 ; 16.0 
1564 ; 18.0 
1565 ; 9.0 
1566 ; 8.0 
1567 ; 16.0 
1568 ; 9.0 
1569 ; 5.0 
1570 ; 23.0 
1571 ; 25.0 
1572 ; 20.0 
1573 ; 14.0 
1574 ; 11.0 
1575 ; 15.0 
1576 ; 20.0 
1577 ; 19.0 
1578 ; 32.0 
1579 ; 8.0 
1580 ; 8.0 
1581 ; 11.0 
1582 ; 12.0 
1583 ; 10.0 
1584 ; 6.0 
1585 ; 12.0 
1586 ; 26.0 
1587 ; 19.0 
1588 ; 22.0 
1589 ; 20.0 
1590 ; 13.0 
1591 ; 22.0 
1592 ; 18.0 
1593 ; 10.0 
1594 ; 12.0 
1595 ; 9.0 
1596 ; 19.0 
1597 ; 24.0 
1598 ; 8.0 
1599 ; 21.0 
1600 ; 18.0 
1601 ; 44.0 
1602 ; 33.0 
1603 ; 17.0 
1604 ; 21.0 
1605 ; 19.0 
1606 ; 20.0 
1607 ; 22.0 
1608 ; 8.0 
1609 ; 10.0 
1610 ; 20.0 
1611 ; 11.0 
1612 ; 11.0 
1613 ; 14.0 
1614 ; 10.0 
1615 ; 15.0 
1616 ; 18.0 
1617 ; 13.0 
1618 ; 24.0 
1619 ; 16.0 
1620 ; 22.0 
1621 ; 11.0 
1622 ; 16.0 
1623 ; 22.0 
1624 ; 5.0 
1625 ; 15.0 
1626 ; 24.0 
1627 ; 9.0 
1628 ; 14.0 
1629 ; 13.0 
1630 ; 20.0 
1631 ; 16.0 
1632 ; 25.0 
1633 ; 18.0 
1634 ; 25.0 
1635 ; 6.0 
1636 ; 15.0 
1637 ; 13.0 
1638 ; 20.0 
1639 ; 35.0 
1640 ; 17.0 
1641 ; 12.0 
1642 ; 8.0 
1643 ; 10.0 
1644 ; 14.0 
1645 ; 15.0 
1646 ; 20.0 
1647 ; 10.0 
1648 ; 12.0 
1649 ; 15.0 
1650 ; 13.0 
1651 ; 7.0 
1652 ; 16.0 
1653 ; 23.0 
1654 ; 15.0 
1655 ; 13.0 
1656 ; 16.0 
1657 ; 9.0 
1658 ; 19.0 
1659 ; 11.0 
1660 ; 17.0 
1661 ; 27.0 
1662 ; 36.0 
1663 ; 27.0 
1664 ; 12.0 
1665 ; 14.0 
1666 ; 9.0 
1667 ; 8.0 
1668 ; 20.0 
1669 ; 16.0 
1670 ; 20.0 
1671 ; 18.0 
1672 ; 23.0 
1673 ; 8.0 
1674 ; 17.0 
1675 ; 10.0 
1676 ; 18.0 
1677 ; 23.0 
1678 ; 17.0 
1679 ; 12.0 
1680 ; 9.0 
1681 ; 22.0 
1682 ; 30.0 
1683 ; 13.0 
1684 ; 16.0 
1685 ; 11.0 
1686 ; 21.0 
1687 ; 28.0 
1688 ; 6.0 
1689 ; 34.0 
1690 ; 11.0 
1691 ; 7.0 
1692 ; 17.0 
1693 ; 12.0 
1694 ; 22.0 
1695 ; 23.0 
1696 ; 16.0 
1697 ; 12.0 
1698 ; 7.0 
1699 ; 16.0 
1700 ; 13.0 
1701 ; 10.0 
1702 ; 10.0 
1703 ; 17.0 
1704 ; 22.0 
1705 ; 10.0 
1706 ; 17.0 
1707 ; 9.0 
1708 ; 8.0 
1709 ; 19.0 
1710 ; 16.0 
1711 ; 22.0 
1712 ; 8.0 
1713 ; 15.0 
1714 ; 11.0 
1715 ; 15.0 
1716 ; 25.0 
1717 ; 24.0 
1718 ; 12.0 
1719 ; 11.0 
1720 ; 31.0 
1721 ; 14.0 
1722 ; 20.0 
1723 ; 23.0 
1724 ; 19.0 
1725 ; 33.0 
1726 ; 14.0 
1727 ; 13.0 
1728 ; 25.0 
1729 ; 14.0 
1730 ; 17.0 
1731 ; 25.0 
1732 ; 11.0 
1733 ; 11.0 
1734 ; 12.0 
1735 ; 26.0 
1736 ; 11.0 
1737 ; 27.0 
1738 ; 19.0 
1739 ; 28.0 
1740 ; 33.0 
1741 ; 16.0 
1742 ; 17.0 
1743 ; 19.0 
1744 ; 15.0 
1745 ; 16.0 
1746 ; 31.0 
1747 ; 13.0 
1748 ; 15.0 
1749 ; 24.0 
1750 ; 5.0 
1751 ; 27.0 
1752 ; 18.0 
1753 ; 9.0 
1754 ; 18.0 
1755 ; 27.0 
1756 ; 30.0 
1757 ; 8.0 
1758 ; 13.0 
1759 ; 16.0 
1760 ; 10.0 
1761 ; 24.0 
1762 ; 19.0 
1763 ; 23.0 
1764 ; 41.0 
1765 ; 17.0 
1766 ; 13.0 
1767 ; 14.0 
1768 ; 9.0 
1769 ; 23.0 
1770 ; 18.0 
1771 ; 16.0 
1772 ; 7.0 
1773 ; 13.0 
1774 ; 27.0 
1775 ; 13.0 
1776 ; 14.0 
1777 ; 5.0 
1778 ; 15.0 
1779 ; 8.0 
1780 ; 12.0 
1781 ; 15.0 
1782 ; 11.0 
1783 ; 16.0 
1784 ; 12.0 
1785 ; 11.0 
1786 ; 17.0 
1787 ; 16.0 
1788 ; 10.0 
1789 ; 12.0 
1790 ; 4.0 
1791 ; 13.0 
1792 ; 19.0 
1793 ; 15.0 
1794 ; 19.0 
1795 ; 31.0 
1796 ; 14.0 
1797 ; 26.0 
1798 ; 7.0 
1799 ; 11.0 
1800 ; 5.0 
1801 ; 9.0 
1802 ; 30.0 
1803 ; 6.0 
1804 ; 24.0 
1805 ; 17.0 
1806 ; 19.0 
1807 ; 10.0 
1808 ; 16.0 
1809 ; 7.0 
1810 ; 18.0 
1811 ; 15.0 
1812 ; 20.0 
1813 ; 12.0 
1814 ; 6.0 
1815 ; 10.0 
1816 ; 20.0 
1817 ; 14.0 
1818 ; 11.0 
1819 ; 18.0 
1820 ; 7.0 
1821 ; 14.0 
1822 ; 16.0 
1823 ; 14.0 
1824 ; 15.0 
1825 ; 10.0 
1826 ; 34.0 
1827 ; 15.0 
1828 ; 17.0 
1829 ; 50.0 
1830 ; 7.0 
1831 ; 23.0 
1832 ; 11.0 
1833 ; 8.0 
1834 ; 25.0 
1835 ; 19.0 
1836 ; 24.0 
1837 ; 15.0 
1838 ; 4.0 
1839 ; 23.0 
1840 ; 14.0 
1841 ; 19.0 
1842 ; 11.0 
1843 ; 11.0 
1844 ; 19.0 
1845 ; 19.0 
1846 ; 14.0 
1847 ; 7.0 
1848 ; 10.0 
1849 ; 14.0 
1850 ; 13.0 
1851 ; 11.0 
1852 ; 15.0 
1853 ; 8.0 
1854 ; 22.0 
1855 ; 19.0 
1856 ; 10.0 
1857 ; 13.0 
1858 ; 12.0 
1859 ; 11.0 
1860 ; 14.0 
1861 ; 14.0 
1862 ; 13.0 
1863 ; 14.0 
1864 ; 29.0 
1865 ; 11.0 
1866 ; 13.0 
1867 ; 14.0 
1868 ; 22.0 
1869 ; 10.0 
1870 ; 20.0 
1871 ; 21.0 
1872 ; 15.0 
1873 ; 32.0 
1874 ; 12.0 
1875 ; 17.0 
1876 ; 11.0 
1877 ; 8.0 
1878 ; 9.0 
1879 ; 9.0 
1880 ; 23.0 
1881 ; 4.0 
1882 ; 12.0 
1883 ; 13.0 
1884 ; 18.0 
1885 ; 12.0 
1886 ; 9.0 
1887 ; 13.0 
1888 ; 33.0 
1889 ; 11.0 
1890 ; 6.0 
1891 ; 16.0 
1892 ; 17.0 
1893 ; 17.0 
1894 ; 16.0 
1895 ; 19.0 
1896 ; 10.0 
1897 ; 16.0 
1898 ; 29.0 
1899 ; 14.0 
1900 ; 31.0 
1901 ; 27.0 
1902 ; 14.0 
1903 ; 12.0 
1904 ; 35.0 
1905 ; 20.0 
1906 ; 12.0 
1907 ; 9.0 
1908 ; 6.0 
1909 ; 12.0 
1910 ; 7.0 
1911 ; 15.0 
1912 ; 26.0 
1913 ; 10.0 
1914 ; 13.0 
1915 ; 20.0 
1916 ; 5.0 
1917 ; 10.0 
1918 ; 17.0 
1919 ; 9.0 
1920 ; 9.0 
1921 ; 10.0 
1922 ; 24.0 
1923 ; 9.0 
1924 ; 18.0 
1925 ; 16.0 
1926 ; 8.0 
1927 ; 20.0 
1928 ; 15.0 
1929 ; 16.0 
1930 ; 19.0 
1931 ; 18.0 
1932 ; 27.0 
1933 ; 22.0 
1934 ; 16.0 
1935 ; 18.0 
1936 ; 19.0 
1937 ; 15.0 
1938 ; 11.0 
1939 ; 14.0 
1940 ; 14.0 
1941 ; 8.0 
1942 ; 11.0 
1943 ; 23.0 
1944 ; 15.0 
1945 ; 26.0 
1946 ; 14.0 
1947 ; 4.0 
1948 ; 32.0 
1949 ; 31.0 
1950 ; 17.0 
1951 ; 24.0 
1952 ; 10.0 
1953 ; 24.0 
1954 ; 8.0 
1955 ; 9.0 
1956 ; 21.0 
1957 ; 13.0 
1958 ; 19.0 
1959 ; 12.0 
1960 ; 20.0 
1961 ; 26.0 
1962 ; 24.0 
1963 ; 23.0 
1964 ; 5.0 
1965 ; 14.0 
1966 ; 16.0 
1967 ; 6.0 
1968 ; 14.0 
1969 ; 12.0 
1970 ; 15.0 
1971 ; 21.0 
1972 ; 15.0 
1973 ; 17.0 
1974 ; 9.0 
1975 ; 5.0 
1976 ; 14.0 
1977 ; 17.0 
1978 ; 26.0 
1979 ; 12.0 
1980 ; 37.0 
1981 ; 20.0 
1982 ; 24.0 
1983 ; 16.0 
1984 ; 19.0 
1985 ; 12.0 
1986 ; 16.0 
1987 ; 6.0 
1988 ; 14.0 
1989 ; 10.0 
1990 ; 23.0 
1991 ; 27.0 
1992 ; 14.0 
1993 ; 18.0 
1994 ; 15.0 
1995 ; 22.0 
1996 ; 9.0 
1997 ; 12.0 
1998 ; 9.0 
1999 ; 14.0 
2000 ; 8.0 
2001 ; 7.0 
2002 ; 11.0 
2003 ; 6.0 
2004 ; 15.0 
2005 ; 9.0 
2006 ; 21.0 
2007 ; 22.0 
2008 ; 7.0 
2009 ; 19.0 
2010 ; 13.0 
2011 ; 21.0 
2012 ; 9.0 
2013 ; 26.0 
2014 ; 15.0 
2015 ; 9.0 
2016 ; 16.0 
2017 ; 16.0 
2018 ; 13.0 
2019 ; 8.0 
2020 ; 10.0 
2021 ; 14.0 
2022 ; 15.0 
2023 ; 8.0 
2024 ; 11.0 
2025 ; 24.0 
2026 ; 12.0 
2027 ; 7.0 
2028 ; 13.0 
2029 ; 17.0 
2030 ; 14.0 
2031 ; 10.0 
2032 ; 16.0 
2033 ; 14.0 
2034 ; 8.0 
2035 ; 6.0 
2036 ; 34.0 
2037 ; 13.0 
2038 ; 16.0 
2039 ; 12.0 
2040 ; 17.0 
2041 ; 21.0 
2042 ; 19.0 
2043 ; 12.0 
2044 ; 11.0 
2045 ; 11.0 
2046 ; 17.0 
2047 ; 13.0 
2048 ; 13.0 
2049 ; 11.0 
2050 ; 10.0 
2051 ; 10.0 
2052 ; 14.0 
2053 ; 21.0 
2054 ; 7.0 
2055 ; 17.0 
2056 ; 16.0 
2057 ; 19.0 
2058 ; 15.0 
2059 ; 13.0 
2060 ; 19.0 
2061 ; 12.0 
2062 ; 17.0 
2063 ; 21.0 
2064 ; 12.0 
2065 ; 7.0 
2066 ; 21.0 
2067 ; 2.0 
2068 ; 15.0 
2069 ; 14.0 
2070 ; 21.0 
2071 ; 29.0 
2072 ; 9.0 
2073 ; 24.0 
2074 ; 14.0 
2075 ; 10.0 
2076 ; 13.0 
2077 ; 6.0 
2078 ; 16.0 
2079 ; 19.0 
2080 ; 12.0 
2081 ; 18.0 
2082 ; 8.0 
2083 ; 11.0 
2084 ; 11.0 
2085 ; 17.0 
2086 ; 20.0 
2087 ; 10.0 
2088 ; 10.0 
2089 ; 7.0 
2090 ; 14.0 
2091 ; 11.0 
2092 ; 20.0 
2093 ; 11.0 
2094 ; 9.0 
2095 ; 13.0 
2096 ; 6.0 
2097 ; 16.0 
2098 ; 8.0 
2099 ; 6.0 
2100 ; 12.0 
2101 ; 30.0 
2102 ; 12.0 
2103 ; 10.0 
2104 ; 7.0 
2105 ; 10.0 
2106 ; 12.0 
2107 ; 23.0 
2108 ; 15.0 
2109 ; 7.0 
2110 ; 14.0 
2111 ; 23.0 
2112 ; 15.0 
2113 ; 11.0 
2114 ; 11.0 
2115 ; 11.0 
2116 ; 4.0 
2117 ; 16.0 
2118 ; 12.0 
2119 ; 20.0 
2120 ; 10.0 
2121 ; 27.0 
2122 ; 18.0 
2123 ; 15.0 
2124 ; 25.0 
2125 ; 6.0 
2126 ; 17.0 
2127 ; 12.0 
2128 ; 10.0 
2129 ; 20.0 
2130 ; 10.0 
2131 ; 13.0 
2132 ; 12.0 
2133 ; 17.0 
2134 ; 20.0 
2135 ; 8.0 
2136 ; 12.0 
2137 ; 14.0 
2138 ; 15.0 
2139 ; 30.0 
2140 ; 9.0 
2141 ; 13.0 
2142 ; 13.0 
2143 ; 12.0 
2144 ; 7.0 
2145 ; 7.0 
2146 ; 19.0 
2147 ; 11.0 
2148 ; 24.0 
2149 ; 25.0 
2150 ; 9.0 
2151 ; 10.0 
2152 ; 9.0 
2153 ; 12.0 
2154 ; 7.0 
2155 ; 10.0 
2156 ; 10.0 
2157 ; 17.0 
2158 ; 13.0 
2159 ; 15.0 
2160 ; 17.0 
2161 ; 17.0 
2162 ; 24.0 
2163 ; 7.0 
2164 ; 11.0 
2165 ; 15.0 
2166 ; 16.0 
2167 ; 16.0 
2168 ; 12.0 
2169 ; 17.0 
2170 ; 11.0 
2171 ; 8.0 
2172 ; 12.0 
2173 ; 11.0 
2174 ; 16.0 
2175 ; 17.0 
2176 ; 15.0 
2177 ; 8.0 
2178 ; 18.0 
2179 ; 26.0 
2180 ; 12.0 
2181 ; 5.0 
2182 ; 11.0 
2183 ; 10.0 
2184 ; 27.0 
2185 ; 25.0 
2186 ; 16.0 
2187 ; 17.0 
2188 ; 17.0 
2189 ; 5.0 
2190 ; 24.0 
2191 ; 5.0 
2192 ; 9.0 
2193 ; 16.0 
2194 ; 6.0 
2195 ; 18.0 
2196 ; 22.0 
2197 ; 29.0 
2198 ; 15.0 
2199 ; 13.0 
2200 ; 23.0 
2201 ; 6.0 
2202 ; 11.0 
2203 ; 16.0 
2204 ; 8.0 
2205 ; 15.0 
2206 ; 10.0 
2207 ; 20.0 
2208 ; 17.0 
2209 ; 9.0 
2210 ; 11.0 
2211 ; 9.0 
2212 ; 6.0 
2213 ; 17.0 
2214 ; 5.0 
2215 ; 14.0 
2216 ; 14.0 
2217 ; 4.0 
2218 ; 9.0 
2219 ; 14.0 
2220 ; 12.0 
2221 ; 20.0 
2222 ; 14.0 
2223 ; 6.0 
2224 ; 7.0 
2225 ; 24.0 
2226 ; 12.0 
2227 ; 22.0 
2228 ; 10.0 
2229 ; 8.0 
2230 ; 7.0 
2231 ; 18.0 
2232 ; 11.0 
2233 ; 25.0 
2234 ; 18.0 
2235 ; 10.0 
2236 ; 17.0 
2237 ; 10.0 
2238 ; 21.0 
2239 ; 14.0 
2240 ; 12.0 
2241 ; 10.0 
2242 ; 18.0 
2243 ; 13.0 
2244 ; 26.0 
2245 ; 10.0 
2246 ; 9.0 
2247 ; 15.0 
2248 ; 8.0 
2249 ; 7.0 
2250 ; 8.0 
2251 ; 7.0 
2252 ; 14.0 
2253 ; 9.0 
2254 ; 4.0 
2255 ; 21.0 
2256 ; 15.0 
2257 ; 13.0 
2258 ; 10.0 
2259 ; 14.0 
2260 ; 20.0 
2261 ; 13.0 
2262 ; 13.0 
2263 ; 11.0 
2264 ; 8.0 
2265 ; 12.0 
2266 ; 18.0 
2267 ; 8.0 
2268 ; 10.0 
2269 ; 3.0 
2270 ; 16.0 
2271 ; 20.0 
2272 ; 30.0 
2273 ; 32.0 
2274 ; 11.0 
2275 ; 6.0 
2276 ; 15.0 
2277 ; 13.0 
2278 ; 21.0 
2279 ; 17.0 
2280 ; 22.0 
2281 ; 10.0 
2282 ; 8.0 
2283 ; 10.0 
2284 ; 26.0 
2285 ; 6.0 
2286 ; 22.0 
2287 ; 2.0 
2288 ; 22.0 
2289 ; 18.0 
2290 ; 22.0 
2291 ; 16.0 
2292 ; 9.0 
2293 ; 16.0 
2294 ; 9.0 
2295 ; 16.0 
2296 ; 8.0 
2297 ; 12.0 
2298 ; 14.0 
2299 ; 18.0 
2300 ; 6.0 
2301 ; 46.0 
2302 ; 25.0 
2303 ; 29.0 
2304 ; 12.0 
2305 ; 14.0 
2306 ; 13.0 
2307 ; 7.0 
2308 ; 23.0 
2309 ; 19.0 
2310 ; 11.0 
2311 ; 7.0 
2312 ; 7.0 
2313 ; 20.0 
2314 ; 12.0 
2315 ; 11.0 
2316 ; 12.0 
2317 ; 19.0 
2318 ; 7.0 
2319 ; 26.0 
2320 ; 17.0 
2321 ; 15.0 
2322 ; 6.0 
2323 ; 16.0 
2324 ; 22.0 
2325 ; 7.0 
2326 ; 9.0 
2327 ; 4.0 
2328 ; 16.0 
2329 ; 17.0 
2330 ; 9.0 
2331 ; 10.0 
2332 ; 17.0 
2333 ; 12.0 
2334 ; 16.0 
2335 ; 11.0 
2336 ; 11.0 
2337 ; 19.0 
2338 ; 24.0 
2339 ; 10.0 
2340 ; 14.0 
2341 ; 18.0 
2342 ; 14.0 
2343 ; 33.0 
2344 ; 14.0 
2345 ; 11.0 
2346 ; 12.0 
2347 ; 18.0 
2348 ; 14.0 
2349 ; 6.0 
2350 ; 15.0 
2351 ; 9.0 
2352 ; 7.0 
2353 ; 6.0 
2354 ; 14.0 
2355 ; 18.0 
2356 ; 18.0 
2357 ; 17.0 
2358 ; 12.0 
2359 ; 10.0 
2360 ; 5.0 
2361 ; 12.0 
2362 ; 12.0 
2363 ; 10.0 
2364 ; 18.0 
2365 ; 9.0 
2366 ; 35.0 
2367 ; 16.0 
2368 ; 11.0 
2369 ; 9.0 
2370 ; 6.0 
2371 ; 13.0 
2372 ; 10.0 
2373 ; 7.0 
2374 ; 11.0 
2375 ; 11.0 
2376 ; 13.0 
2377 ; 34.0 
2378 ; 19.0 
2379 ; 10.0 
2380 ; 23.0 
2381 ; 12.0 
2382 ; 13.0 
2383 ; 10.0 
2384 ; 14.0 
2385 ; 16.0 
2386 ; 9.0 
2387 ; 15.0 
2388 ; 9.0 
2389 ; 13.0 
2390 ; 9.0 
2391 ; 15.0 
2392 ; 17.0 
2393 ; 7.0 
2394 ; 15.0 
2395 ; 19.0 
2396 ; 14.0 
2397 ; 16.0 
2398 ; 15.0 
2399 ; 18.0 
2400 ; 13.0 
2401 ; 14.0 
2402 ; 10.0 
2403 ; 7.0 
2404 ; 22.0 
2405 ; 9.0 
2406 ; 8.0 
2407 ; 4.0 
2408 ; 29.0 
2409 ; 11.0 
2410 ; 21.0 
2411 ; 12.0 
2412 ; 12.0 
2413 ; 20.0 
2414 ; 7.0 
2415 ; 8.0 
2416 ; 21.0 
2417 ; 6.0 
2418 ; 13.0 
2419 ; 16.0 
2420 ; 13.0 
2421 ; 12.0 
2422 ; 13.0 
2423 ; 24.0 
2424 ; 15.0 
2425 ; 12.0 
2426 ; 15.0 
2427 ; 22.0 
2428 ; 22.0 
2429 ; 14.0 
2430 ; 8.0 
2431 ; 21.0 
2432 ; 9.0 
2433 ; 8.0 
2434 ; 15.0 
2435 ; 10.0 
2436 ; 13.0 
2437 ; 7.0 
2438 ; 38.0 
2439 ; 15.0 
2440 ; 12.0 
2441 ; 4.0 
2442 ; 13.0 
2443 ; 5.0 
2444 ; 6.0 
2445 ; 12.0 
2446 ; 13.0 
2447 ; 11.0 
2448 ; 7.0 
2449 ; 10.0 
2450 ; 10.0 
2451 ; 12.0 
2452 ; 7.0 
2453 ; 10.0 
2454 ; 9.0 
2455 ; 13.0 
2456 ; 5.0 
2457 ; 15.0 
2458 ; 9.0 
2459 ; 23.0 
2460 ; 15.0 
2461 ; 9.0 
2462 ; 16.0 
2463 ; 13.0 
2464 ; 14.0 
2465 ; 19.0 
2466 ; 19.0 
2467 ; 15.0 
2468 ; 15.0 
2469 ; 11.0 
2470 ; 15.0 
2471 ; 10.0 
2472 ; 18.0 
2473 ; 7.0 
2474 ; 16.0 
2475 ; 19.0 
2476 ; 12.0 
2477 ; 9.0 
2478 ; 14.0 
2479 ; 12.0 
2480 ; 10.0 
2481 ; 12.0 
2482 ; 9.0 
2483 ; 10.0 
2484 ; 10.0 
2485 ; 13.0 
2486 ; 21.0 
2487 ; 7.0 
2488 ; 14.0 
2489 ; 31.0 
2490 ; 10.0 
2491 ; 15.0 
2492 ; 11.0 
2493 ; 10.0 
2494 ; 14.0 
2495 ; 8.0 
2496 ; 16.0 
2497 ; 23.0 
2498 ; 10.0 
2499 ; 9.0 
2500 ; 29.0 
2501 ; 8.0 
2502 ; 11.0 
2503 ; 6.0 
2504 ; 12.0 
2505 ; 7.0 
2506 ; 9.0 
2507 ; 8.0 
2508 ; 17.0 
2509 ; 16.0 
2510 ; 13.0 
2511 ; 12.0 
2512 ; 24.0 
2513 ; 6.0 
2514 ; 8.0 
2515 ; 12.0 
2516 ; 10.0 
2517 ; 26.0 
2518 ; 7.0 
2519 ; 7.0 
2520 ; 7.0 
2521 ; 19.0 
2522 ; 18.0 
2523 ; 16.0 
2524 ; 10.0 
2525 ; 13.0 
2526 ; 16.0 
2527 ; 14.0 
2528 ; 15.0 
2529 ; 6.0 
2530 ; 11.0 
2531 ; 15.0 
2532 ; 29.0 
2533 ; 9.0 
2534 ; 15.0 
2535 ; 12.0 
2536 ; 16.0 
2537 ; 7.0 
2538 ; 6.0 
2539 ; 11.0 
2540 ; 12.0 
2541 ; 13.0 
2542 ; 21.0 
2543 ; 2.0 
2544 ; 27.0 
2545 ; 13.0 
2546 ; 6.0 
2547 ; 6.0 
2548 ; 7.0 
2549 ; 8.0 
2550 ; 17.0 
2551 ; 13.0 
2552 ; 8.0 
2553 ; 8.0 
2554 ; 13.0 
2555 ; 25.0 
2556 ; 14.0 
2557 ; 16.0 
2558 ; 11.0 
2559 ; 15.0 
2560 ; 11.0 
2561 ; 8.0 
2562 ; 13.0 
2563 ; 8.0 
2564 ; 12.0 
2565 ; 9.0 
2566 ; 16.0 
2567 ; 15.0 
2568 ; 11.0 
2569 ; 12.0 
2570 ; 16.0 
2571 ; 7.0 
2572 ; 8.0 
2573 ; 13.0 
2574 ; 9.0 
2575 ; 5.0 
2576 ; 12.0 
2577 ; 7.0 
2578 ; 14.0 
2579 ; 5.0 
2580 ; 15.0 
2581 ; 20.0 
2582 ; 9.0 
2583 ; 11.0 
2584 ; 7.0 
2585 ; 9.0 
2586 ; 10.0 
2587 ; 17.0 
2588 ; 7.0 
2589 ; 20.0 
2590 ; 12.0 
2591 ; 7.0 
2592 ; 16.0 
2593 ; 19.0 
2594 ; 15.0 
2595 ; 6.0 
2596 ; 9.0 
2597 ; 7.0 
2598 ; 12.0 
2599 ; 8.0 
2600 ; 29.0 
2601 ; 4.0 
2602 ; 13.0 
2603 ; 13.0 
2604 ; 17.0 
2605 ; 20.0 
2606 ; 7.0 
2607 ; 9.0 
2608 ; 14.0 
2609 ; 11.0 
2610 ; 9.0 
2611 ; 16.0 
2612 ; 8.0 
2613 ; 11.0 
2614 ; 13.0 
2615 ; 25.0 
2616 ; 12.0 
2617 ; 13.0 
2618 ; 5.0 
2619 ; 8.0 
2620 ; 21.0 
2621 ; 16.0 
2622 ; 14.0 
2623 ; 9.0 
2624 ; 19.0 
2625 ; 10.0 
2626 ; 10.0 
2627 ; 13.0 
2628 ; 22.0 
2629 ; 7.0 
2630 ; 11.0 
