Street id ; Street name; number of cars driving along the street 
19211;bihc-cba;1.0
19212;cba-bjjb;0.0
19213;bjjb-cba;3.0
19214;cba-ccdd;1.0
19215;ccdd-cba;4.0
19216;cba-ccee;2.0
19217;ccee-cba;1.0
19218;cba-ccjh;3.0
19219;ccjh-cba;2.0
19220;cba-cfdh;2.0
19221;cfdh-cba;3.0
19222;cba-cfgd;3.0
19223;cfgd-cba;1.0
19224;cba-cgde;3.0
19225;cgde-cba;0.0
19226;cba-ciag;1.0
19227;ciag-cba;2.0
19228;cba-dbdh;4.0
19229;dbdh-cba;0.0
19230;cba-dchj;3.0
19231;dchj-cba;3.0
19232;cba-degd;1.0
19233;degd-cba;4.0
19234;cba-dejd;1.0
19235;dejd-cba;1.0
19236;cba-dhgf;1.0
19237;dhgf-cba;2.0
19238;cba-diih;3.0
19239;diih-cba;1.0
19240;cba-djji;2.0
19241;djji-cba;1.0
19242;cba-eaja;0.0
19243;eaja-cba;3.0
19244;cba-ebeb;1.0
19245;ebeb-cba;2.0
19246;cba-eefh;2.0
19247;eefh-cba;3.0
19248;cba-efab;1.0
19249;efab-cba;4.0
19250;cba-efhf;2.0
19251;efhf-cba;0.0
19252;cba-egcf;2.0
19253;egcf-cba;3.0
19254;cba-ehcd;1.0
19255;ehcd-cba;1.0
19256;cba-eheg;1.0
19257;eheg-cba;4.0
19258;cba-ehfi;1.0
19259;ehfi-cba;1.0
19260;cba-ehib;2.0
19261;ehib-cba;1.0
19262;cba-fbha;4.0
19263;fbha-cba;1.0
19264;cba-fdhb;3.0
19265;fdhb-cba;3.0
19266;cba-fggd;1.0
19267;fggd-cba;4.0
19268;cba-fhee;1.0
19269;fhee-cba;1.0
19270;cba-hcae;2.0
19271;hcae-cba;0.0
19272;cba-hiaj;0.0
19273;hiaj-cba;4.0
19274;cba-hjhc;4.0
19275;hjhc-cba;1.0
19276;cba-hjjg;2.0
19277;hjjg-cba;2.0
19278;cbb-bhhg;3.0
19279;bhhg-cbb;1.0
19280;cbb-cdbj;2.0
19281;cdbj-cbb;2.0
19282;cbb-cefe;3.0
19283;cefe-cbb;1.0
19284;cbb-djhe;2.0
19285;djhe-cbb;3.0
19286;cbb-fajj;1.0
19287;fajj-cbb;3.0
19288;cbb-gdba;2.0
19289;gdba-cbb;0.0
19290;cbb-gije;1.0
19291;gije-cbb;0.0
19292;cbb-gjdg;0.0
19293;gjdg-cbb;5.0
19294;cbb-hefe;2.0
19295;hefe-cbb;1.0
19296;cbb-hfbd;2.0
19297;hfbd-cbb;2.0
19298;cbb-hijh;1.0
19299;hijh-cbb;1.0
19300;cbc-efeb;2.0
19301;efeb-cbc;2.0
19302;cbc-hdhe;1.0
19303;hdhe-cbc;1.0
19304;cbd-ebj;1.0
19305;ebj-cbd;2.0
19306;cbd-ige;4.0
19307;ige-cbd;0.0
19308;cbd-bbhb;1.0
19309;bbhb-cbd;2.0
19310;cbd-bdai;3.0
19311;bdai-cbd;1.0
19312;cbd-bedj;2.0
19313;bedj-cbd;3.0
19314;cbd-bhea;1.0
19315;bhea-cbd;2.0
19316;cbd-cbid;1.0
19317;cbid-cbd;2.0
19318;cbd-ccbd;0.0
19319;ccbd-cbd;2.0
19320;cbd-ccda;1.0
19321;ccda-cbd;1.0
19322;cbd-cdhb;3.0
19323;cdhb-cbd;3.0
19324;cbd-chij;2.0
19325;chij-cbd;1.0
19326;cbd-cieg;1.0
19327;cieg-cbd;2.0
19328;cbd-dece;1.0
19329;dece-cbd;2.0
19330;cbd-dggf;2.0
19331;dggf-cbd;3.0
19332;cbd-dibf;0.0
19333;dibf-cbd;2.0
19334;cbd-dide;7.0
19335;dide-cbd;1.0
19336;cbd-eiid;1.0
19337;eiid-cbd;1.0
19338;cbd-gbhh;2.0
19339;gbhh-cbd;3.0
19340;cbd-gfec;1.0
19341;gfec-cbd;3.0
19342;cbd-gicj;4.0
19343;gicj-cbd;3.0
19344;cbd-hbah;0.0
19345;hbah-cbd;1.0
19346;cbd-hchc;1.0
19347;hchc-cbd;2.0
19348;cbd-hgfb;4.0
19349;hgfb-cbd;3.0
19350;cbd-hhib;3.0
19351;hhib-cbd;2.0
19352;cbe-ccg;5.0
19353;ccg-cbe;3.0
19354;cbe-dbj;0.0
19355;dbj-cbe;6.0
19356;cbe-ggg;1.0
19357;ggg-cbe;2.0
19358;cbe-baae;1.0
19359;baae-cbe;0.0
19360;cbe-bbge;5.0
19361;bbge-cbe;1.0
19362;cbe-bdeg;3.0
19363;bdeg-cbe;2.0
19364;cbe-bfae;1.0
19365;bfae-cbe;1.0
19366;cbe-biii;5.0
19367;biii-cbe;1.0
19368;cbe-cbaf;0.0
19369;cbaf-cbe;2.0
19370;cbe-cjfa;1.0
19371;cjfa-cbe;3.0
19372;cbe-dcef;2.0
19373;dcef-cbe;3.0
19374;cbe-dcge;1.0
19375;dcge-cbe;2.0
19376;cbe-egbc;1.0
19377;egbc-cbe;1.0
19378;cbe-fdcj;1.0
19379;fdcj-cbe;1.0
19380;cbe-giha;1.0
19381;giha-cbe;0.0
19382;cbf-cef;0.0
19383;cef-cbf;1.0
19384;cbf-cfe;1.0
19385;cfe-cbf;2.0
19386;cbf-fbd;1.0
19387;fbd-cbf;2.0
19388;cbf-bhcg;4.0
19389;bhcg-cbf;1.0
19390;cbf-caga;1.0
19391;caga-cbf;1.0
19392;cbf-cbih;2.0
19393;cbih-cbf;1.0
19394;cbf-ddeg;2.0
19395;ddeg-cbf;4.0
19396;cbf-dgcf;0.0
19397;dgcf-cbf;4.0
19398;cbf-ebbj;2.0
19399;ebbj-cbf;2.0
19400;cbf-fhdc;2.0
19401;fhdc-cbf;4.0
19402;cbf-gehj;1.0
19403;gehj-cbf;1.0
19404;cbg-cje;0.0
19405;cje-cbg;1.0
19406;cbg-ggd;3.0
19407;ggd-cbg;0.0
19408;cbg-hib;0.0
19409;hib-cbg;2.0
19410;cbg-bcda;2.0
19411;bcda-cbg;2.0
19412;cbg-beac;3.0
19413;beac-cbg;2.0
19414;cbg-bfhf;2.0
19415;bfhf-cbg;2.0
19416;cbg-chfg;2.0
19417;chfg-cbg;5.0
19418;cbg-chgd;0.0
19419;chgd-cbg;2.0
19420;cbg-cjjb;2.0
19421;cjjb-cbg;4.0
19422;cbg-dbfi;2.0
19423;dbfi-cbg;0.0
19424;cbg-dcde;2.0
19425;dcde-cbg;0.0
19426;cbg-dcfd;4.0
19427;dcfd-cbg;3.0
19428;cbg-dcig;2.0
19429;dcig-cbg;0.0
19430;cbg-diha;2.0
19431;diha-cbg;2.0
19432;cbg-eegc;3.0
19433;eegc-cbg;0.0
19434;cbg-efde;1.0
19435;efde-cbg;2.0
19436;cbg-egfc;2.0
19437;egfc-cbg;2.0
19438;cbg-ejcf;2.0
19439;ejcf-cbg;2.0
19440;cbg-fdcf;4.0
19441;fdcf-cbg;5.0
19442;cbg-gajf;2.0
19443;gajf-cbg;4.0
19444;cbg-hgjd;1.0
19445;hgjd-cbg;3.0
19446;cbg-hjeb;0.0
19447;hjeb-cbg;2.0
19448;cbh-ceg;7.0
19449;ceg-cbh;0.0
19450;cbh-eah;1.0
19451;eah-cbh;3.0
19452;cbh-ebe;0.0
19453;ebe-cbh;3.0
19454;cbh-ghi;3.0
19455;ghi-cbh;3.0
19456;cbh-bbhf;1.0
19457;bbhf-cbh;4.0
19458;cbh-bghi;4.0
19459;bghi-cbh;0.0
19460;cbh-bidj;1.0
19461;bidj-cbh;4.0
19462;cbh-bifd;2.0
19463;bifd-cbh;2.0
19464;cbh-ddfh;0.0
19465;ddfh-cbh;1.0
19466;cbh-dehh;4.0
19467;dehh-cbh;1.0
19468;cbh-ecfd;1.0
19469;ecfd-cbh;0.0
19470;cbh-fjfb;2.0
19471;fjfb-cbh;2.0
19472;cbi-ccc;1.0
19473;ccc-cbi;2.0
19474;cbi-cif;2.0
19475;cif-cbi;0.0
19476;cbi-dee;2.0
19477;dee-cbi;1.0
19478;cbi-ehe;2.0
19479;ehe-cbi;1.0
19480;cbi-fdj;4.0
19481;fdj-cbi;1.0
19482;cbi-gic;0.0
19483;gic-cbi;2.0
19484;cbi-gji;3.0
19485;gji-cbi;3.0
19486;cbi-ifg;1.0
19487;ifg-cbi;0.0
19488;cbi-iic;3.0
19489;iic-cbi;3.0
19490;cbi-jah;1.0
19491;jah-cbi;3.0
19492;cbi-babg;0.0
19493;babg-cbi;0.0
19494;cbi-bbjj;1.0
19495;bbjj-cbi;2.0
19496;cbi-bcfe;3.0
19497;bcfe-cbi;1.0
19498;cbi-bcic;3.0
19499;bcic-cbi;1.0
19500;cbi-bdde;0.0
19501;bdde-cbi;1.0
19502;cbi-bdgi;2.0
19503;bdgi-cbi;2.0
19504;cbi-beca;3.0
19505;beca-cbi;2.0
19506;cbi-beci;1.0
19507;beci-cbi;1.0
19508;cbi-begi;2.0
19509;begi-cbi;2.0
19510;cbi-bjgc;1.0
19511;bjgc-cbi;1.0
19512;cbi-ccaj;2.0
19513;ccaj-cbi;2.0
19514;cbi-cchh;5.0
19515;cchh-cbi;2.0
19516;cbi-cdij;2.0
19517;cdij-cbi;1.0
19518;cbi-cfdg;0.0
19519;cfdg-cbi;1.0
19520;cbi-cgfj;0.0
19521;cgfj-cbi;2.0
19522;cbi-chcb;1.0
19523;chcb-cbi;0.0
19524;cbi-daaa;1.0
19525;daaa-cbi;1.0
19526;cbi-dafj;0.0
19527;dafj-cbi;0.0
19528;cbi-dddd;1.0
19529;dddd-cbi;1.0
19530;cbi-dfjd;3.0
19531;dfjd-cbi;1.0
19532;cbi-dici;1.0
19533;dici-cbi;1.0
19534;cbi-djhd;1.0
19535;djhd-cbi;4.0
19536;cbi-eagc;1.0
19537;eagc-cbi;1.0
19538;cbi-ebia;1.0
19539;ebia-cbi;2.0
19540;cbi-eehd;0.0
19541;eehd-cbi;0.0
19542;cbi-ehdi;0.0
19543;ehdi-cbi;1.0
19544;cbi-ehji;0.0
19545;ehji-cbi;2.0
19546;cbi-fjfj;0.0
19547;fjfj-cbi;1.0
19548;cbi-fjii;1.0
19549;fjii-cbi;1.0
19550;cbi-ggci;1.0
19551;ggci-cbi;1.0
19552;cbi-ggei;1.0
19553;ggei-cbi;2.0
19554;cbi-gigd;1.0
19555;gigd-cbi;3.0
19556;cbi-gjda;1.0
19557;gjda-cbi;1.0
19558;cbi-hbcb;3.0
19559;hbcb-cbi;1.0
19560;cbi-hcbh;3.0
19561;hcbh-cbi;1.0
19562;cbi-heab;1.0
19563;heab-cbi;0.0
19564;cbi-hgji;2.0
19565;hgji-cbi;5.0
19566;cbi-hiif;1.0
19567;hiif-cbi;1.0
19568;cbi-hjia;1.0
19569;hjia-cbi;3.0
19570;cbj-ddi;2.0
19571;ddi-cbj;2.0
19572;cbj-deg;0.0
19573;deg-cbj;6.0
19574;cbj-ffh;1.0
19575;ffh-cbj;2.0
19576;cbj-gbh;3.0
19577;gbh-cbj;0.0
19578;cbj-gid;3.0
19579;gid-cbj;2.0
19580;cbj-iaa;1.0
19581;iaa-cbj;4.0
19582;cbj-bafh;0.0
19583;bafh-cbj;2.0
19584;cbj-befa;1.0
19585;befa-cbj;2.0
19586;cbj-bfag;1.0
19587;bfag-cbj;2.0
19588;cbj-bgbb;0.0
19589;bgbb-cbj;4.0
19590;cbj-bhdd;3.0
19591;bhdd-cbj;3.0
19592;cbj-bheb;0.0
19593;bheb-cbj;1.0
19594;cbj-bifg;1.0
19595;bifg-cbj;3.0
19596;cbj-cafg;3.0
19597;cafg-cbj;0.0
19598;cbj-cbah;3.0
19599;cbah-cbj;4.0
19600;cbj-cdhf;2.0
19601;cdhf-cbj;2.0
19602;cbj-cfeh;2.0
19603;cfeh-cbj;2.0
19604;cbj-daee;3.0
19605;daee-cbj;2.0
19606;cbj-dahe;3.0
19607;dahe-cbj;1.0
19608;cbj-deej;1.0
19609;deej-cbj;6.0
19610;cbj-dfcg;3.0
19611;dfcg-cbj;1.0
19612;cbj-ecah;2.0
19613;ecah-cbj;1.0
19614;cbj-ejde;4.0
19615;ejde-cbj;2.0
19616;cbj-fbjb;3.0
19617;fbjb-cbj;1.0
19618;cbj-fddc;3.0
19619;fddc-cbj;1.0
19620;cbj-fhcb;3.0
19621;fhcb-cbj;1.0
19622;cbj-gcff;5.0
19623;gcff-cbj;1.0
19624;cbj-gdad;2.0
19625;gdad-cbj;1.0
19626;cbj-gihg;1.0
19627;gihg-cbj;1.0
19628;cbj-gjfd;2.0
19629;gjfd-cbj;1.0
19630;cbj-hbjf;3.0
19631;hbjf-cbj;2.0
19632;cbj-hebh;1.0
19633;hebh-cbj;0.0
19634;cbj-hhgi;2.0
19635;hhgi-cbj;2.0
19636;cbj-hhhg;4.0
19637;hhhg-cbj;3.0
19638;cca-gaa;1.0
19639;gaa-cca;2.0
19640;cca-ged;2.0
19641;ged-cca;4.0
19642;cca-bbjc;3.0
19643;bbjc-cca;0.0
19644;cca-bfcj;1.0
19645;bfcj-cca;1.0
19646;cca-ccjg;2.0
19647;ccjg-cca;1.0
19648;cca-chbe;2.0
19649;chbe-cca;0.0
19650;cca-cihe;1.0
19651;cihe-cca;1.0
19652;cca-dcdf;0.0
19653;dcdf-cca;6.0
19654;cca-ebdd;1.0
19655;ebdd-cca;5.0
19656;cca-eejb;1.0
19657;eejb-cca;2.0
19658;cca-egha;5.0
19659;egha-cca;4.0
19660;cca-eigf;3.0
19661;eigf-cca;4.0
19662;cca-fbdc;5.0
19663;fbdc-cca;1.0
19664;cca-gihh;1.0
19665;gihh-cca;0.0
19666;cca-hbid;3.0
19667;hbid-cca;0.0
19668;cca-hfae;1.0
19669;hfae-cca;1.0
19670;ccb-cfi;1.0
19671;cfi-ccb;2.0
19672;ccb-cfj;3.0
19673;cfj-ccb;0.0
19674;ccb-eec;1.0
19675;eec-ccb;0.0
19676;ccb-bafe;3.0
19677;bafe-ccb;2.0
19678;ccb-bccj;0.0
19679;bccj-ccb;1.0
19680;ccb-bddi;1.0
19681;bddi-ccb;1.0
19682;ccb-dagj;1.0
19683;dagj-ccb;0.0
19684;ccb-deaf;3.0
19685;deaf-ccb;1.0
19686;ccb-degc;3.0
19687;degc-ccb;0.0
19688;ccb-dehd;1.0
19689;dehd-ccb;1.0
19690;ccb-egea;1.0
19691;egea-ccb;1.0
19692;ccb-eiai;2.0
19693;eiai-ccb;2.0
19694;ccb-gjba;1.0
19695;gjba-ccb;4.0
19696;ccb-gjed;1.0
19697;gjed-ccb;7.0
19698;ccb-heaa;2.0
19699;heaa-ccb;1.0
19700;ccb-hjah;3.0
19701;hjah-ccb;2.0
19702;ccc-dcf;2.0
19703;dcf-ccc;3.0
19704;ccc-fei;4.0
19705;fei-ccc;2.0
19706;ccc-gdg;2.0
19707;gdg-ccc;2.0
19708;ccc-icc;0.0
19709;icc-ccc;2.0
19710;ccc-bacj;1.0
19711;bacj-ccc;2.0
19712;ccc-bdhh;2.0
19713;bdhh-ccc;1.0
19714;ccc-bgjb;0.0
19715;bgjb-ccc;1.0
19716;ccc-bhej;0.0
19717;bhej-ccc;1.0
19718;ccc-bjhd;2.0
19719;bjhd-ccc;2.0
19720;ccc-cheg;2.0
19721;cheg-ccc;0.0
19722;ccc-dfaj;0.0
19723;dfaj-ccc;1.0
19724;ccc-digi;4.0
19725;digi-ccc;0.0
19726;ccc-eajj;3.0
19727;eajj-ccc;3.0
19728;ccc-ebib;0.0
19729;ebib-ccc;2.0
19730;ccc-edgc;1.0
19731;edgc-ccc;6.0
19732;ccc-fhcb;3.0
19733;fhcb-ccc;4.0
19734;ccc-geci;5.0
19735;geci-ccc;0.0
19736;ccc-hefd;2.0
19737;hefd-ccc;0.0
19738;ccd-ehg;1.0
19739;ehg-ccd;3.0
19740;ccd-jii;2.0
19741;jii-ccd;0.0
19742;ccd-cifj;3.0
19743;cifj-ccd;3.0
19744;ccd-cjhb;2.0
19745;cjhb-ccd;3.0
19746;ccd-dehi;1.0
19747;dehi-ccd;3.0
19748;ccd-fbhc;0.0
19749;fbhc-ccd;1.0
19750;ccd-hcdj;1.0
19751;hcdj-ccd;3.0
19752;cce-dhh;2.0
19753;dhh-cce;3.0
19754;cce-ieg;7.0
19755;ieg-cce;0.0
19756;cce-bbag;0.0
19757;bbag-cce;2.0
19758;cce-cbfb;2.0
19759;cbfb-cce;2.0
19760;cce-cccd;3.0
19761;cccd-cce;0.0
19762;cce-chgc;2.0
19763;chgc-cce;1.0
19764;cce-ddcb;3.0
19765;ddcb-cce;2.0
19766;cce-eagd;1.0
19767;eagd-cce;2.0
19768;cce-hedh;2.0
19769;hedh-cce;3.0
19770;cce-hffc;0.0
19771;hffc-cce;6.0
19772;cce-hhdh;2.0
19773;hhdh-cce;7.0
19774;ccf-cdj;1.0
19775;cdj-ccf;3.0
19776;ccf-djf;1.0
19777;djf-ccf;0.0
19778;ccf-eeg;1.0
19779;eeg-ccf;2.0
19780;ccf-gdj;5.0
19781;gdj-ccf;5.0
19782;ccf-bedg;2.0
19783;bedg-ccf;1.0
19784;ccf-begj;2.0
19785;begj-ccf;1.0
19786;ccf-bgcb;0.0
19787;bgcb-ccf;2.0
19788;ccf-cbdc;0.0
19789;cbdc-ccf;1.0
19790;ccf-ccdf;2.0
19791;ccdf-ccf;3.0
19792;ccf-chhh;6.0
19793;chhh-ccf;4.0
19794;ccf-dcga;2.0
19795;dcga-ccf;2.0
19796;ccf-eehf;3.0
19797;eehf-ccf;3.0
19798;ccf-eief;3.0
19799;eief-ccf;1.0
19800;ccf-fgbd;4.0
19801;fgbd-ccf;2.0
19802;ccf-fidg;3.0
19803;fidg-ccf;3.0
19804;ccf-hgae;1.0
19805;hgae-ccf;4.0
19806;ccg-djh;0.0
19807;djh-ccg;2.0
19808;ccg-fdj;3.0
19809;fdj-ccg;5.0
19810;ccg-jdj;3.0
19811;jdj-ccg;2.0
19812;ccg-bcjg;1.0
19813;bcjg-ccg;2.0
19814;ccg-cddj;2.0
19815;cddj-ccg;0.0
19816;ccg-cdie;7.0
19817;cdie-ccg;2.0
19818;ccg-cedh;2.0
19819;cedh-ccg;1.0
19820;ccg-cfih;5.0
19821;cfih-ccg;2.0
19822;ccg-cjia;1.0
19823;cjia-ccg;4.0
19824;ccg-dbbb;1.0
19825;dbbb-ccg;1.0
19826;ccg-ddaa;2.0
19827;ddaa-ccg;3.0
19828;ccg-dehe;1.0
19829;dehe-ccg;3.0
19830;ccg-dhhc;1.0
19831;dhhc-ccg;3.0
19832;ccg-eedi;3.0
19833;eedi-ccg;1.0
19834;ccg-ejah;5.0
19835;ejah-ccg;3.0
19836;ccg-fdic;3.0
19837;fdic-ccg;4.0
19838;ccg-fghf;3.0
19839;fghf-ccg;1.0
19840;ccg-fjag;1.0
19841;fjag-ccg;2.0
19842;ccg-gfdg;3.0
19843;gfdg-ccg;3.0
19844;ccg-gfeh;2.0
19845;gfeh-ccg;1.0
19846;ccg-gfhc;2.0
19847;gfhc-ccg;3.0
19848;ccg-hjhi;3.0
19849;hjhi-ccg;1.0
19850;cch-cfa;2.0
19851;cfa-cch;1.0
19852;cch-cga;0.0
19853;cga-cch;1.0
19854;cch-cjh;2.0
19855;cjh-cch;0.0
19856;cch-eeh;2.0
19857;eeh-cch;0.0
19858;cch-ejf;3.0
19859;ejf-cch;3.0
19860;cch-fcj;2.0
19861;fcj-cch;1.0
19862;cch-gff;3.0
19863;gff-cch;1.0
19864;cch-hea;1.0
19865;hea-cch;1.0
19866;cch-hig;3.0
19867;hig-cch;1.0
19868;cch-bbbg;3.0
19869;bbbg-cch;2.0
19870;cch-bbca;0.0
19871;bbca-cch;2.0
19872;cch-bbeg;1.0
19873;bbeg-cch;2.0
19874;cch-bccg;2.0
19875;bccg-cch;2.0
19876;cch-bdff;0.0
19877;bdff-cch;0.0
19878;cch-bgfi;0.0
19879;bgfi-cch;2.0
19880;cch-cccj;2.0
19881;cccj-cch;0.0
19882;cch-ccje;1.0
19883;ccje-cch;2.0
19884;cch-ciia;3.0
19885;ciia-cch;0.0
19886;cch-cjia;3.0
19887;cjia-cch;1.0
19888;cch-diga;1.0
19889;diga-cch;2.0
19890;cch-ecdg;4.0
19891;ecdg-cch;5.0
19892;cch-eegb;4.0
19893;eegb-cch;5.0
19894;cch-egac;2.0
19895;egac-cch;1.0
19896;cch-egca;0.0
19897;egca-cch;1.0
19898;cch-ehhj;1.0
19899;ehhj-cch;3.0
19900;cch-ejae;1.0
19901;ejae-cch;1.0
19902;cch-ejag;1.0
19903;ejag-cch;2.0
19904;cch-faga;1.0
19905;faga-cch;4.0
19906;cch-fcaa;2.0
19907;fcaa-cch;3.0
19908;cch-fchi;2.0
19909;fchi-cch;0.0
19910;cch-feae;0.0
19911;feae-cch;2.0
19912;cch-gbhj;4.0
19913;gbhj-cch;1.0
19914;cch-gcda;2.0
19915;gcda-cch;3.0
19916;cch-hccf;3.0
19917;hccf-cch;0.0
19918;cci-cfg;2.0
19919;cfg-cci;1.0
19920;cci-cge;0.0
19921;cge-cci;1.0
19922;cci-dci;1.0
19923;dci-cci;1.0
19924;cci-dfd;0.0
19925;dfd-cci;1.0
19926;cci-djj;0.0
19927;djj-cci;4.0
19928;cci-egf;3.0
19929;egf-cci;2.0
19930;cci-fda;3.0
19931;fda-cci;1.0
19932;cci-gbe;2.0
19933;gbe-cci;1.0
19934;cci-ibi;1.0
19935;ibi-cci;2.0
19936;cci-ica;2.0
19937;ica-cci;3.0
19938;cci-igc;2.0
19939;igc-cci;3.0
19940;cci-jfa;3.0
19941;jfa-cci;0.0
19942;cci-bccg;0.0
19943;bccg-cci;3.0
19944;cci-bdbh;4.0
19945;bdbh-cci;3.0
19946;cci-begf;1.0
19947;begf-cci;2.0
19948;cci-bgci;1.0
19949;bgci-cci;0.0
19950;cci-cajg;0.0
19951;cajg-cci;0.0
19952;cci-ceah;1.0
19953;ceah-cci;1.0
19954;cci-cecj;5.0
19955;cecj-cci;2.0
19956;cci-cgei;4.0
19957;cgei-cci;0.0
19958;cci-dbai;4.0
19959;dbai-cci;2.0
19960;cci-dbee;2.0
19961;dbee-cci;1.0
19962;cci-dhii;3.0
19963;dhii-cci;1.0
19964;cci-dihi;0.0
19965;dihi-cci;2.0
19966;cci-eaih;1.0
19967;eaih-cci;2.0
19968;cci-eedc;2.0
19969;eedc-cci;2.0
19970;cci-eije;3.0
19971;eije-cci;3.0
19972;cci-fafa;2.0
19973;fafa-cci;3.0
19974;cci-ffdc;4.0
19975;ffdc-cci;3.0
19976;cci-fhfe;2.0
19977;fhfe-cci;2.0
19978;cci-hcce;0.0
19979;hcce-cci;2.0
19980;cci-hgdd;1.0
19981;hgdd-cci;2.0
19982;ccj-dfi;3.0
19983;dfi-ccj;2.0
19984;ccj-ejg;2.0
19985;ejg-ccj;5.0
19986;ccj-jjc;4.0
19987;jjc-ccj;3.0
19988;ccj-beag;4.0
19989;beag-ccj;3.0
19990;ccj-bedj;3.0
19991;bedj-ccj;3.0
19992;ccj-bhcf;4.0
19993;bhcf-ccj;3.0
19994;ccj-cbja;6.0
19995;cbja-ccj;0.0
19996;ccj-cdhh;2.0
19997;cdhh-ccj;3.0
19998;ccj-chhd;1.0
19999;chhd-ccj;1.0
20000;ccj-chhf;4.0
20001;chhf-ccj;1.0
20002;ccj-dbfg;3.0
20003;dbfg-ccj;2.0
20004;ccj-dbgg;1.0
20005;dbgg-ccj;7.0
20006;ccj-dced;2.0
20007;dced-ccj;1.0
20008;ccj-dgii;2.0
20009;dgii-ccj;3.0
20010;ccj-ebjj;1.0
20011;ebjj-ccj;0.0
20012;ccj-edba;0.0
20013;edba-ccj;2.0
20014;ccj-edbi;3.0
20015;edbi-ccj;2.0
20016;ccj-eeja;0.0
20017;eeja-ccj;1.0
20018;ccj-ejha;1.0
20019;ejha-ccj;4.0
20020;ccj-ffci;1.0
20021;ffci-ccj;2.0
20022;ccj-gagh;1.0
20023;gagh-ccj;2.0
20024;ccj-gaig;4.0
20025;gaig-ccj;3.0
20026;ccj-giac;1.0
20027;giac-ccj;2.0
20028;ccj-hhig;4.0
20029;hhig-ccj;3.0
20030;ccj-hhjb;3.0
20031;hhjb-ccj;2.0
20032;cda-chd;1.0
20033;chd-cda;1.0
20034;cda-eje;0.0
20035;eje-cda;2.0
20036;cda-fhi;1.0
20037;fhi-cda;2.0
20038;cda-gfi;0.0
20039;gfi-cda;5.0
20040;cda-hab;1.0
20041;hab-cda;1.0
20042;cda-jgj;2.0
20043;jgj-cda;0.0
20044;cda-jjg;4.0
20045;jjg-cda;2.0
20046;cda-bcjd;3.0
20047;bcjd-cda;3.0
20048;cda-bdjj;3.0
20049;bdjj-cda;2.0
20050;cda-bghg;2.0
20051;bghg-cda;3.0
20052;cda-cbig;2.0
20053;cbig-cda;1.0
20054;cda-cecc;1.0
20055;cecc-cda;1.0
20056;cda-cghe;0.0
20057;cghe-cda;1.0
20058;cda-daai;1.0
20059;daai-cda;1.0
20060;cda-efbh;1.0
20061;efbh-cda;2.0
20062;cda-fedd;1.0
20063;fedd-cda;3.0
20064;cda-gbia;2.0
20065;gbia-cda;1.0
20066;cda-gbjf;5.0
20067;gbjf-cda;0.0
20068;cda-gidc;0.0
20069;gidc-cda;0.0
20070;cda-hfdg;0.0
20071;hfdg-cda;1.0
20072;cdb-cib;0.0
20073;cib-cdb;0.0
20074;cdb-cjf;2.0
20075;cjf-cdb;1.0
20076;cdb-gia;2.0
20077;gia-cdb;1.0
20078;cdb-ida;3.0
20079;ida-cdb;1.0
20080;cdb-ifa;0.0
20081;ifa-cdb;0.0
20082;cdb-babj;1.0
20083;babj-cdb;3.0
20084;cdb-bdje;3.0
20085;bdje-cdb;1.0
20086;cdb-bfhj;1.0
20087;bfhj-cdb;1.0
20088;cdb-bhgd;3.0
20089;bhgd-cdb;2.0
20090;cdb-caba;2.0
20091;caba-cdb;1.0
20092;cdb-cdba;0.0
20093;cdba-cdb;1.0
20094;cdb-cgjh;2.0
20095;cgjh-cdb;4.0
20096;cdb-ciah;0.0
20097;ciah-cdb;0.0
20098;cdb-dbdg;2.0
20099;dbdg-cdb;1.0
20100;cdb-ddaj;5.0
20101;ddaj-cdb;2.0
20102;cdb-dhja;2.0
20103;dhja-cdb;1.0
20104;cdb-eadj;3.0
20105;eadj-cdb;1.0
20106;cdb-ecdf;1.0
20107;ecdf-cdb;5.0
20108;cdb-eibh;1.0
20109;eibh-cdb;1.0
20110;cdb-fgee;2.0
20111;fgee-cdb;0.0
20112;cdb-gajb;1.0
20113;gajb-cdb;0.0
20114;cdb-hefj;1.0
20115;hefj-cdb;6.0
20116;cdb-hjjf;3.0
20117;hjjf-cdb;3.0
20118;cdc-egh;3.0
20119;egh-cdc;0.0
20120;cdc-ihi;2.0
20121;ihi-cdc;3.0
20122;cdc-bcaf;2.0
20123;bcaf-cdc;3.0
20124;cdc-bfdj;1.0
20125;bfdj-cdc;3.0
20126;cdc-bhje;4.0
20127;bhje-cdc;2.0
20128;cdc-bjca;1.0
20129;bjca-cdc;3.0
20130;cdc-dbda;3.0
20131;dbda-cdc;2.0
20132;cdc-eafg;2.0
20133;eafg-cdc;3.0
20134;cdc-ejha;5.0
20135;ejha-cdc;4.0
20136;cdc-fiff;2.0
20137;fiff-cdc;0.0
20138;cdc-gfhg;1.0
20139;gfhg-cdc;5.0
20140;cdc-giag;0.0
20141;giag-cdc;2.0
20142;cdc-hdja;2.0
20143;hdja-cdc;2.0
20144;cdc-hgdc;0.0
20145;hgdc-cdc;3.0
20146;cdc-hibf;4.0
20147;hibf-cdc;2.0
20148;cdc-hiea;5.0
20149;hiea-cdc;0.0
20150;cdd-cif;4.0
20151;cif-cdd;2.0
20152;cdd-dbh;0.0
20153;dbh-cdd;3.0
20154;cdd-eff;0.0
20155;eff-cdd;2.0
