Street id ; Street name; number of cars driving along the street 
1165;bai-fd;0.0
1166;di-caa;0.0
1167;caa-hh;1.0
1168;bje-bdb;0.0
1169;ih-bdd;0.0
1170;bid-hg;0.0
1171;bej-cab;0.0
1172;cab-ic;0.0
1173;bfh-bc;0.0
1174;df-ce;0.0
1175;ib-hf;0.0
1176;fa-bee;0.0
1177;e-bdg;0.0
1178;ij-bdh;0.0
1179;cd-bbb;0.0
1180;bdf-bf;0.0
1181;bid-bdc;0.0
1182;b-bch;0.0
1183;ig-bfi;0.0
1184;c-cac;0.0
1185;cac-jj;0.0
1186;gc-bcd;0.0
1187;bgb-bbi;0.0
1188;bjj-cb;0.0
1189;bhf-bba;0.0
1190;gf-ii;0.0
1191;ig-g;0.0
1192;jh-bhb;0.0
1193;gi-hj;0.0
1194;bae-bca;1.0
1195;bdg-cad;0.0
1196;cad-je;0.0
1197;fd-d;0.0
1198;baa-cae;0.0
1199;cae-cj;0.0
1200;bc-caf;0.0
1201;caf-bej;0.0
1202;h-ea;0.0
1203;ea-bgc;0.0
1204;bfb-bei;0.0
1205;bgc-jh;0.0
1206;bhc-b;0.0
1207;dc-bic;0.0
1208;bbg-cag;0.0
1209;cag-baj;0.0
1210;ce-bid;0.0
1211;bdj-cah;0.0
1212;cah-bda;0.0
1213;bid-fi;0.0
1214;bee-bf;0.0
1215;bgc-cj;0.0
1216;f-bba;0.0
1217;bid-cai;0.0
1218;cai-ej;0.0
1219;ch-bhj;0.0
1220;hi-bia;3.0
1221;ec-bbb;0.0
1222;jh-caj;1.0
1223;caj-cag;0.0
1224;eb-j;0.0
1225;bab-bbd;0.0
1226;bjc-bdi;0.0
1227;cg-a;0.0
1228;cai-bea;0.0
1229;bea-fj;1.0
1230;hj-bec;13.0
1231;a-dd;0.0
1232;i-ga;0.0
1233;bcj-cba;0.0
1234;cba-bga;0.0
1235;bgb-cf;0.0
1236;bad-jb;0.0
1237;cab-bdb;0.0
1238;bg-bca;0.0
1239;bdg-bee;0.0
1240;cae-bci;0.0
1241;bge-cb;0.0
1242;cb-ji;0.0
1243;bed-bba;0.0
1244;ib-bce;0.0
1245;ih-ec;0.0
1246;bdg-ei;0.0
1247;ca-cbb;1.0
1248;cbb-bfi;0.0
1249;fc-dd;0.0
1250;bdb-fh;1.0
1251;fe-cbc;0.0
1252;cbc-gh;0.0
1253;bfg-jd;0.0
1254;gf-cbd;0.0
1255;cbd-d;1.0
1256;bad-dh;0.0
1257;bcj-cbe;0.0
1258;cbe-bab;0.0
1259;ci-bbh;0.0
1260;fi-cd;0.0
1261;gh-bcg;0.0
1262;bgc-dd;0.0
1263;bjb-bca;0.0
1264;bci-bjj;0.0
1265;bdg-ih;0.0
1266;bef-bie;1.0
1267;bfb-dc;0.0
1268;bjg-fe;0.0
1269;bai-cbf;0.0
1270;cbf-bah;0.0
1271;if-fh;0.0
1272;bif-bfd;0.0
1273;de-cab;0.0
1274;gb-bfh;0.0
1275;c-gd;0.0
1276;bdg-cbg;1.0
1277;cbg-bhg;0.0
1278;jc-gg;0.0
1279;gc-cbg;0.0
1280;cae-baa;0.0
1281;bgj-bcf;0.0
1282;jf-bji;0.0
1283;cba-cbh;0.0
1284;cbh-fg;0.0
1285;bcc-cbi;0.0
1286;cbi-jd;0.0
1287;ea-gi;0.0
1288;bda-ig;0.0
1289;bfa-cba;0.0
1290;ie-bj;0.0
1291;bai-bgg;0.0
1292;db-cbj;2.0
1293;cbj-bdb;0.0
1294;bgf-bdg;0.0
1295;cc-cca;0.0
1296;cca-gf;0.0
1297;bci-ccb;0.0
1298;ccb-bif;0.0
1299;bjh-ic;0.0
1300;bbf-gh;0.0
1301;ci-bhf;0.0
1302;bji-cbe;0.0
1303;bee-cd;0.0
1304;bca-bdg;0.0
1305;g-bhj;0.0
1306;gh-cbd;0.0
1307;cd-gg;0.0
1308;bjh-be;0.0
1309;bib-c;0.0
1310;bba-ccc;0.0
1311;ccc-bce;1.0
1312;bdf-bag;0.0
1313;bia-bbf;0.0
1314;ed-ej;0.0
1315;baj-ei;0.0
1316;caj-if;0.0
1317;bed-bgi;0.0
1318;cah-caf;0.0
1319;cai-ccd;0.0
1320;ccd-bha;0.0
1321;ba-cce;0.0
1322;cce-cah;2.0
1323;cbf-dg;0.0
1324;bdj-bah;0.0
1325;ji-jc;0.0
1326;bjd-ch;2.0
1327;big-dc;0.0
1328;bdh-ccf;0.0
1329;ccf-bde;0.0
1330;bec-ea;0.0
1331;bf-id;0.0
1332;bih-fa;0.0
1333;bgj-bia;0.0
1334;cf-de;0.0
1335;bde-g;0.0
1336;ia-ge;0.0
1337;g-fb;0.0
1338;bih-ccg;1.0
1339;ccg-beb;0.0
1340;ch-bbh;0.0
1341;cae-cch;0.0
1342;cch-bia;5.0
1343;jj-bi;0.0
1344;bbg-gc;0.0
1345;ig-bce;0.0
1346;bgd-cci;0.0
1347;cci-fc;0.0
1348;cch-ccj;4.0
1349;ccj-jd;0.0
1350;dd-cda;2.0
1351;cda-cag;0.0
1352;cae-jd;1.0
1353;ch-gf;0.0
1354;bie-cdb;0.0
1355;cdb-ij;0.0
1356;bej-bbf;1.0
1357;cdb-hc;0.0
1358;bbc-cdc;0.0
1359;cdc-da;0.0
1360;bhh-bhg;0.0
1361;je-bba;2.0
1362;bjg-bhb;0.0
1363;he-fi;0.0
1364;bib-cai;0.0
1365;ia-bbb;0.0
1366;db-cdd;5.0
1367;cdd-bcg;0.0
1368;bdc-ej;0.0
1369;bhb-gb;0.0
1370;gf-cdb;0.0
1371;gb-ga;0.0
1372;ie-hb;0.0
1373;bdj-cde;0.0
1374;cde-he;0.0
1375;bbc-bif;0.0
1376;bia-eb;0.0
1377;ii-bgg;0.0
1378;ec-b;0.0
1379;eg-cdc;0.0
1380;ib-bb;0.0
1381;bee-bh;0.0
1382;eh-jh;0.0
1383;ib-bca;0.0
1384;cca-bgg;0.0
1385;bce-gh;0.0
1386;jg-bcc;1.0
1387;bdh-f;0.0
1388;bc-cdf;0.0
1389;cdf-dj;0.0
1390;gf-g;0.0
1391;bdf-cdg;4.0
1392;cdg-bhd;0.0
1393;cbf-cdh;0.0
1394;cdh-bcg;0.0
1395;bgf-cca;0.0
1396;gh-bbf;0.0
1397;ie-cf;0.0
1398;bgj-bej;0.0
1399;bab-bjc;0.0
1400;ee-cdi;0.0
1401;cdi-bai;0.0
1402;cb-ba;0.0
1403;bee-gb;0.0
1404;hh-caa;0.0
1405;bii-cch;0.0
1406;gj-bij;0.0
1407;cba-bia;0.0
1408;bcb-bjf;0.0
1409;gc-a;0.0
1410;bhe-de;1.0
1411;gd-cdj;0.0
1412;cdj-cba;0.0
1413;bcf-ccb;0.0
1414;bj-bee;0.0
1415;bfb-cg;0.0
1416;bjj-ea;0.0
1417;bed-bad;0.0
1418;bhc-ee;0.0
1419;if-cea;0.0
1420;cea-bbi;1.0
1421;jc-cdh;0.0
1422;cbc-cag;0.0
1423;bch-ceb;1.0
1424;ceb-cci;0.0
1425;baf-bfh;1.0
1426;bhj-bac;0.0
1427;cda-eh;0.0
1428;jb-ccb;0.0
1429;jj-cec;0.0
1430;cec-cc;0.0
1431;ii-cbg;0.0
1432;bf-bad;0.0
1433;bie-baf;0.0
1434;gj-bda;0.0
1435;bdc-ccc;0.0
1436;cbb-cdj;0.0
1437;cbi-eb;0.0
1438;bdc-caa;0.0
1439;beh-hf;0.0
1440;bdg-cec;2.0
1441;bei-bea;0.0
1442;bfj-bcb;0.0
1443;cdj-fg;0.0
1444;bab-beh;5.0
1445;ib-cdi;0.0
1446;ch-bgh;0.0
1447;ff-ced;0.0
1448;ced-hd;0.0
1449;beg-bea;0.0
1450;fi-eg;0.0
1451;g-bhe;0.0
1452;cbf-cee;0.0
1453;cee-dg;4.0
1454;h-bib;0.0
1455;bff-ed;0.0
1456;b-bjb;0.0
1457;bag-gf;0.0
1458;fe-jf;0.0
1459;gf-bgj;0.0
1460;jc-d;0.0
1461;ea-bed;0.0
1462;he-cbe;0.0
1463;cea-bbg;0.0
1464;ccg-beg;0.0
1465;b-bbc;0.0
1466;fg-bab;0.0
1467;id-ia;0.0
1468;id-ccf;0.0
1469;bb-cah;0.0
1470;ih-bff;0.0
1471;hf-cch;0.0
1472;bgb-ef;1.0
1473;fc-cef;0.0
1474;cef-gb;0.0
1475;ced-ceg;0.0
1476;ceg-gg;0.0
1477;bea-cef;0.0
1478;cci-eg;0.0
1479;ef-ce;1.0
1480;bje-ceh;1.0
1481;ceh-ij;0.0
1482;bci-bhg;1.0
1483;ced-bb;0.0
1484;jf-hh;0.0
1485;cai-cbj;0.0
1486;cch-bd;7.0
1487;bfb-cei;1.0
1488;cei-dj;0.0
1489;bha-bad;3.0
1490;bda-cej;1.0
1491;cej-ef;0.0
1492;cb-eg;0.0
1493;fc-cad;0.0
1494;fe-di;0.0
1495;cj-cfa;0.0
1496;cfa-bee;0.0
1497;bge-cdc;0.0
1498;bah-cad;0.0
1499;dh-caf;0.0
1500;cbd-je;0.0
1501;cei-bfb;0.0
1502;hj-bhd;4.0
1503;bja-bbd;1.0
1504;bjf-ig;0.0
1505;be-cea;1.0
1506;cej-if;0.0
1507;ccj-jc;0.0
1508;fc-cfb;1.0
1509;cfb-bgf;0.0
1510;dd-cfc;0.0
1511;cfc-bj;0.0
1512;ii-ej;0.0
1513;bc-fa;3.0
1514;cdd-cef;0.0
1515;cbh-db;3.0
1516;fe-cfd;0.0
1517;cfd-bg;0.0
1518;bgd-eh;0.0
1519;bie-cd;0.0
1520;cj-cad;0.0
1521;cc-bag;0.0
1522;ccc-ceb;0.0
1523;bcf-bbb;0.0
1524;bjh-hi;0.0
1525;fh-cfe;0.0
1526;cfe-b;0.0
1527;cdb-ja;0.0
1528;dg-ja;0.0
1529;bic-big;0.0
1530;bdc-cca;0.0
1531;bgc-cff;0.0
1532;cff-ced;0.0
1533;bfa-cfg;0.0
1534;cfg-fa;0.0
1535;cfb-bee;0.0
1536;dh-cac;0.0
1537;cbg-beb;2.0
1538;bgj-bhe;1.0
1539;cbc-cfh;0.0
1540;cfh-be;0.0
1541;bed-cej;0.0
1542;cfa-hg;0.0
1543;bje-ic;0.0
1544;a-bhb;0.0
1545;bed-cfi;0.0
1546;cfi-cea;2.0
1547;bd-cfj;1.0
1548;cfj-cdj;0.0
1549;jh-hb;0.0
1550;cdb-bff;0.0
1551;bag-bjj;0.0
1552;dh-cga;0.0
1553;cga-bji;0.0
1554;bed-dg;0.0
1555;bde-a;0.0
1556;bec-cgb;0.0
1557;cgb-cac;0.0
1558;bdj-cac;0.0
1559;cfh-cdj;0.0
1560;cb-dc;0.0
1561;bba-cgc;0.0
1562;cgc-eh;0.0
1563;caj-cbg;0.0
1564;ceb-cbf;0.0
1565;caj-cgd;0.0
1566;cgd-f;0.0
1567;hd-baa;0.0
1568;ceg-gd;0.0
1569;cg-cfj;0.0
1570;bce-cac;0.0
1571;ie-cge;0.0
1572;cge-beb;0.0
1573;hd-cgf;0.0
1574;cgf-cej;0.0
1575;bii-cgg;1.0
1576;cgg-beh;0.0
1577;bgg-cgh;0.0
1578;cgh-dd;0.0
1579;cee-bjh;0.0
1580;ba-bbi;0.0
1581;hc-cgi;0.0
1582;cgi-ic;0.0
1583;cbj-be;0.0
1584;bjd-bef;2.0
1585;ig-cgj;0.0
1586;cgj-ja;0.0
1587;gj-bg;0.0
1588;fc-cbf;0.0
1589;bbj-ji;0.0
1590;cbb-cha;0.0
1591;cha-eg;0.0
1592;bfi-chb;0.0
1593;chb-cg;5.0
1594;bbd-cdg;0.0
1595;bdh-ji;0.0
1596;dh-beg;0.0
1597;bi-eb;0.0
1598;bea-bee;0.0
1599;cdc-chc;0.0
1600;chc-bja;0.0
1601;bgb-cdh;0.0
1602;ei-bja;0.0
1603;jb-fe;0.0
1604;jd-cfg;0.0
1605;bdi-ba;0.0
1606;cab-cac;0.0
1607;bbh-cdf;0.0
1608;bdb-bcb;0.0
1609;bgg-bhh;0.0
1610;ci-be;0.0
1611;bhb-hj;0.0
1612;bbc-cfg;0.0
1613;jg-hi;0.0
1614;ch-chd;0.0
1615;chd-bdh;0.0
1616;cbb-cf;0.0
1617;caf-cea;0.0
1618;cfj-che;0.0
1619;che-ee;0.0
1620;cbb-chf;0.0
1621;chf-bbg;0.0
1622;bda-cei;0.0
1623;cfg-chg;0.0
1624;chg-bfb;0.0
1625;ed-chh;0.0
1626;chh-eh;0.0
1627;fc-bci;0.0
1628;bff-bbb;0.0
1629;if-chi;0.0
1630;chi-ji;0.0
1631;i-chj;0.0
1632;chj-bji;0.0
1633;hh-bih;0.0
1634;bhh-cac;0.0
1635;bea-jd;0.0
1636;cgi-cfc;0.0
1637;bji-cia;0.0
1638;cia-beh;3.0
1639;cfi-cbh;0.0
1640;ed-cib;0.0
1641;cib-cdb;0.0
1642;bgg-db;0.0
1643;bah-bfd;0.0
1644;ch-baa;0.0
1645;bbi-cic;1.0
1646;cic-bb;0.0
1647;bfi-cba;1.0
1648;dd-bdd;0.0
1649;bdh-cid;3.0
1650;cid-cdi;0.0
1651;cic-ceh;1.0
1652;j-jb;0.0
1653;jf-cfe;2.0
1654;cgj-cfh;0.0
1655;cgj-cie;0.0
1656;cie-bbe;1.0
1657;de-bje;0.0
1658;id-cif;0.0
1659;cif-bda;0.0
1660;cgh-gh;0.0
1661;bed-bhh;0.0
1662;ch-bdg;2.0
1663;e-cgb;0.0
1664;caj-cbc;0.0
1665;dd-ja;0.0
1666;bgi-bd;0.0
1667;chd-bhe;3.0
1668;bbj-cj;0.0
1669;cgb-baf;1.0
1670;e-bjb;0.0
1671;cec-db;0.0
1672;bjj-cca;0.0
1673;be-cig;0.0
1674;cig-cgj;0.0
1675;bcd-bjf;0.0
1676;ge-be;0.0
1677;i-ce;0.0
1678;cda-cih;1.0
1679;cih-cef;0.0
1680;cea-bgc;0.0
1681;jf-bjh;0.0
1682;cbg-bbi;0.0
1683;bhh-baf;0.0
1684;ca-bfh;0.0
1685;cfj-db;1.0
1686;eh-cii;0.0
1687;cii-ceb;1.0
1688;bgi-cij;1.0
1689;cij-cbj;0.0
1690;j-cja;0.0
1691;cja-di;0.0
1692;d-cjb;0.0
1693;cjb-bjc;0.0
1694;gh-big;0.0
1695;bhg-ge;0.0
1696;bce-cjc;0.0
1697;cjc-cfc;0.0
1698;bch-cbe;0.0
1699;bje-cee;0.0
1700;cej-bgi;1.0
1701;cei-cij;0.0
1702;cbf-bha;0.0
1703;cgj-bbj;0.0
1704;a-bej;0.0
1705;bia-cde;0.0
1706;cgj-bic;0.0
1707;bhg-cia;0.0
1708;db-cjc;2.0
1709;cde-cjd;0.0
1710;cjd-if;0.0
1711;fj-ch;0.0
1712;bhg-hb;0.0
1713;ea-chf;0.0
1714;cae-cic;0.0
1715;beb-cfj;4.0
1716;bbi-cje;5.0
1717;cje-e;0.0
1718;bad-bcg;0.0
1719;cda-if;0.0
1720;bfb-df;0.0
1721;bfe-bji;0.0
1722;bfg-ji;0.0
1723;bii-bbj;0.0
1724;che-cjf;0.0
1725;cjf-ccj;0.0
1726;bhh-fe;0.0
1727;cec-bjg;1.0
1728;ccg-cfd;2.0
1729;cdf-bg;0.0
1730;i-cec;0.0
1731;ceb-ej;0.0
1732;fb-cjg;0.0
1733;cjg-hc;0.0
1734;bfi-ic;0.0
1735;bjh-bag;0.0
1736;ej-cbh;2.0
1737;bjc-ej;0.0
1738;ed-cbe;0.0
1739;baj-cfh;1.0
1740;bii-cjh;0.0
1741;cjh-bhg;0.0
1742;bje-cbf;0.0
1743;c-cji;0.0
1744;cji-i;0.0
1745;bfa-ceg;1.0
1746;cb-ccd;0.0
1747;bjj-ha;0.0
1748;cjf-bfd;0.0
1749;bfh-cdj;0.0
1750;bgh-bcd;0.0
1751;cjf-ccd;3.0
1752;cc-cjj;2.0
1753;cjj-b;0.0
1754;i-cii;0.0
1755;cda-eb;0.0
1756;ja-daa;0.0
1757;daa-cbj;0.0
1758;a-eb;0.0
1759;bia-dab;0.0
1760;dab-bbg;0.0
1761;bde-f;0.0
1762;de-dac;1.0
1763;dac-ij;0.0
1764;bfb-bhb;0.0
1765;cfe-cag;0.0
1766;daa-hd;0.0
1767;ig-ccg;0.0
1768;cdi-gh;0.0
1769;dab-dad;6.0
1770;dad-bdi;0.0
1771;cih-bie;0.0
1772;h-ig;0.0
1773;jj-bea;0.0
1774;bgj-cdh;0.0
1775;ccj-bih;1.0
1776;c-cai;0.0
1777;bba-dae;0.0
1778;dae-bfg;0.0
1779;cgf-bag;0.0
1780;bgj-be;0.0
1781;cj-bg;0.0
1782;bji-bhb;0.0
1783;bfg-daf;0.0
1784;daf-fd;0.0
1785;bfh-bh;0.0
1786;bjj-fe;0.0
1787;bgd-cii;0.0
1788;cgb-bah;0.0
1789;dc-dag;0.0
1790;dag-bci;0.0
1791;bdc-j;0.0
1792;cih-ga;1.0
1793;cbh-ei;1.0
1794;cfi-bbj;0.0
1795;ef-cdf;0.0
1796;ch-f;0.0
1797;cea-hc;0.0
1798;ceg-ba;0.0
1799;cbj-di;0.0
1800;bda-bj;0.0
1801;chg-bbd;0.0
1802;df-cae;0.0
1803;bgj-dah;0.0
1804;dah-cee;0.0
1805;ba-dai;0.0
1806;dai-ba;0.0
1807;dac-bia;1.0
1808;cgi-bba;0.0
1809;cbf-ccj;0.0
1810;hh-gj;0.0
1811;baf-bjh;0.0
1812;id-cc;0.0
1813;fa-cbe;0.0
1814;bbj-che;0.0
1815;ie-bei;0.0
1816;gi-bh;0.0
1817;cbg-baf;1.0
1818;cej-bgg;0.0
1819;bac-daj;0.0
1820;daj-ii;0.0
1821;bbh-if;0.0
1822;bh-chc;0.0
1823;ij-dba;0.0
1824;dba-cbi;0.0
1825;cjb-bd;0.0
1826;hf-ee;0.0
1827;bcd-cd;0.0
1828;bbg-b;0.0
1829;cac-cfc;0.0
1830;bfg-cbh;1.0
1831;cda-cca;0.0
1832;fh-daa;3.0
1833;bbh-gi;0.0
1834;da-cib;0.0
1835;jh-bbh;0.0
1836;fd-ccf;0.0
1837;cfi-cai;0.0
1838;beb-ge;0.0
1839;daa-dbb;0.0
1840;dbb-ea;0.0
1841;cef-bee;0.0
1842;cac-dbc;0.0
1843;dbc-fi;0.0
1844;cgi-dah;0.0
1845;cie-bfd;2.0
1846;bei-cch;0.0
1847;eb-dag;1.0
1848;cjb-df;0.0
1849;bca-bbd;0.0
1850;bdc-bih;0.0
1851;cee-gd;0.0
1852;bbf-dbc;0.0
1853;fc-hb;0.0
1854;cbg-bcb;0.0
1855;fe-chd;0.0
1856;cfc-cfa;0.0
1857;bgf-ei;0.0
1858;cii-cbe;0.0
1859;cbe-cfd;0.0
1860;baa-cab;0.0
1861;bfg-dbd;5.0
1862;dbd-ff;2.0
1863;cff-bdj;0.0
1864;dad-bag;1.0
1865;bjj-cjb;0.0
1866;hj-jc;2.0
1867;bfi-g;0.0
1868;jb-ge;0.0
1869;bej-ia;0.0
1870;beb-jg;3.0
1871;bhh-ha;0.0
1872;bbe-cje;0.0
1873;beg-ge;0.0
1874;bdc-cac;0.0
1875;bfb-cag;0.0
1876;cdi-bag;0.0
1877;cid-dbe;0.0
1878;dbe-cjb;0.0
1879;bef-dc;0.0
1880;cbc-bec;0.0
1881;cej-gi;0.0
1882;dag-bid;0.0
1883;bj-cgg;0.0
1884;ed-bdg;0.0
1885;cij-cie;0.0
1886;bf-dbf;0.0
1887;dbf-gd;0.0
1888;dab-dbg;15.0
1889;dbg-bji;0.0
1890;baa-cie;0.0
1891;ca-bdh;0.0
1892;gb-bdd;0.0
1893;caf-cge;0.0
1894;cee-chf;0.0
1895;chb-bjb;0.0
1896;jb-bd;0.0
1897;d-cib;0.0
1898;cij-bcj;0.0
1899;beh-di;0.0
1900;bbj-cbf;0.0
1901;h-hg;0.0
1902;bji-cae;0.0
1903;bae-bfh;1.0
1904;bbg-ee;0.0
1905;bff-bdf;0.0
1906;ec-cif;0.0
1907;be-cbb;2.0
1908;eh-cbe;0.0
1909;caj-d;0.0
1910;ccd-bdf;0.0
1911;a-dbh;0.0
1912;dbh-bef;0.0
1913;cdh-cde;0.0
1914;bgh-dbi;0.0
1915;dbi-ij;1.0
1916;dae-d;0.0
1917;cgb-dbj;1.0
1918;dbj-cbj;0.0
1919;dbe-ccd;0.0
1920;bba-dca;0.0
1921;dca-ccf;24.0
1922;bec-dcb;0.0
1923;dcb-cif;1.0
1924;baa-dcc;0.0
1925;dcc-cb;2.0
1926;bhh-bff;0.0
1927;jg-dcd;0.0
1928;dcd-jf;0.0
1929;bca-fd;0.0
1930;chj-ed;0.0
1931;dad-ja;0.0
1932;bff-baj;0.0
1933;bic-gb;0.0
1934;bcg-dce;0.0
1935;dce-daj;4.0
1936;bib-che;0.0
1937;ih-beh;1.0
1938;chh-dab;0.0
1939;chf-jd;0.0
1940;bhh-cdg;0.0
1941;f-cae;0.0
1942;cge-bei;0.0
1943;dba-cac;0.0
1944;ceh-dcf;0.0
1945;dcf-ge;0.0
1946;ff-a;0.0
1947;bhe-cei;0.0
1948;gd-cdh;1.0
1949;bfi-dcg;0.0
1950;dcg-cdf;0.0
1951;baj-cfg;0.0
1952;dh-ji;0.0
1953;ccg-bej;0.0
1954;cai-dch;0.0
1955;dch-cgb;0.0
1956;cde-bcg;0.0
1957;fh-cge;1.0
1958;cag-bag;0.0
1959;dba-bba;0.0
1960;gg-bh;0.0
1961;dah-bjg;0.0
1962;bbe-dci;0.0
1963;dci-bfh;0.0
1964;ee-dcf;0.0
1965;bch-bja;0.0
1966;bde-dcj;1.0
1967;dcj-be;0.0
1968;cdb-ce;0.0
1969;dcb-cha;7.0
1970;eg-bcf;0.0
1971;cgb-jc;0.0
1972;chf-bgd;0.0
1973;dai-dda;3.0
1974;dda-caj;0.0
1975;fb-j;0.0
1976;cjg-cbe;0.0
1977;bcj-bfg;0.0
1978;ij-ig;0.0
1979;bcb-bbc;0.0
1980;cjb-ddb;1.0
1981;ddb-ie;0.0
1982;ee-cgi;0.0
1983;beg-ddc;3.0
1984;ddc-g;0.0
1985;dab-b;30.0
1986;bhi-dae;0.0
1987;ca-chh;1.0
1988;bbh-gj;0.0
1989;ij-ccf;0.0
1990;bga-bag;0.0
1991;bid-baj;0.0
1992;bah-jb;0.0
1993;ccb-dcb;0.0
1994;bgc-bia;0.0
1995;bci-ddd;3.0
1996;ddd-bha;1.0
1997;cje-cfd;6.0
1998;db-bjb;3.0
1999;ceg-bbg;0.0
2000;dce-bac;0.0
2001;bea-chf;0.0
2002;beg-cdd;0.0
2003;cbc-bhh;0.0
2004;cfh-cbi;0.0
2005;cjh-bah;0.0
2006;cbe-beb;0.0
2007;dci-cjh;0.0
2008;gi-dde;0.0
2009;dde-fj;0.0
2010;dc-dbc;0.0
2011;bbf-cej;0.0
2012;ge-dbc;0.0
2013;cfa-bed;1.0
2014;ej-ddf;0.0
2015;ddf-bc;1.0
2016;cag-fe;0.0
2017;cjh-bcj;1.0
2018;cda-bhb;2.0
2019;cjd-cg;0.0
2020;dcj-da;0.0
2021;bj-cgf;0.0
2022;gb-bbe;0.0
2023;bca-cib;0.0
2024;bec-hb;0.0
2025;jc-cca;0.0
2026;chf-ddf;1.0
2027;ddd-ddb;2.0
2028;dbb-chg;0.0
2029;cji-ddg;0.0
2030;ddg-bah;0.0
2031;bbc-jj;0.0
2032;bd-ccd;0.0
2033;caf-bjg;0.0
2034;bf-ddh;0.0
2035;ddh-ci;0.0
2036;bgh-ddi;0.0
2037;ddi-bjh;0.0
2038;cda-dad;0.0
2039;cie-fe;0.0
2040;jj-ccd;0.0
2041;cja-dc;0.0
2042;bib-bhb;0.0
2043;bcc-cf;0.0
2044;ddb-baj;1.0
2045;dcf-cbj;3.0
2046;chc-cej;0.0
2047;bia-cee;0.0
2048;cja-hj;0.0
2049;cde-cge;0.0
2050;cbi-bj;0.0
2051;fj-ddj;0.0
2052;ddj-jc;0.0
2053;bci-dea;0.0
2054;dea-bji;0.0
2055;ccg-bbg;0.0
2056;daj-cda;0.0
2057;cgf-bjc;0.0
2058;cfd-cbj;0.0
2059;beh-bbd;0.0
2060;bee-cji;1.0
2061;bif-bf;0.0
2062;cbh-cca;0.0
2063;eb-cb;0.0
2064;bfe-fh;0.0
2065;cfj-fj;0.0
2066;cej-chb;0.0
2067;cch-cij;0.0
2068;bii-bdg;0.0
2069;ie-bjh;0.0
2070;dbd-fj;0.0
2071;cgh-bfe;6.0
2072;dah-cfc;0.0
2073;cei-cjh;0.0
2074;cbh-ig;0.0
2075;bih-bii;0.0
2076;eg-deb;0.0
2077;deb-cdi;2.0
2078;ca-bjd;0.0
2079;ba-dec;1.0
2080;dec-bff;0.0
2081;dch-ded;0.0
2082;ded-bfj;1.0
2083;dbg-bcg;2.0
2084;cbi-bbb;0.0
2085;dbi-ddi;0.0
2086;gh-dee;0.0
2087;dee-dbg;0.0
2088;deb-fd;0.0
2089;ed-gh;0.0
2090;bjd-ie;0.0
2091;bce-hg;0.0
2092;hd-def;0.0
2093;def-ci;0.0
2094;ea-cge;0.0
2095;bbe-bei;0.0
2096;bag-bah;0.0
2097;bgj-cc;0.0
2098;bif-ef;0.0
2099;bhf-bcc;0.0
2100;ig-bfb;0.0
2101;bhi-ce;0.0
2102;di-bbc;0.0
2103;bi-cef;0.0
2104;cgi-eb;0.0
2105;cdh-deg;1.0
2106;deg-bcf;2.0
2107;ij-cdh;0.0
2108;cgg-bga;0.0
2109;dbb-bbc;0.0
2110;bac-bbg;0.0
2111;cga-cdc;0.0
2112;gd-bjd;0.0
2113;bhj-cdc;0.0
2114;ccj-deh;0.0
2115;deh-dh;0.0
2116;ej-df;0.0
2117;fb-dg;0.0
2118;bba-bie;0.0
2119;bbh-dei;0.0
2120;dei-fe;0.0
2121;bhi-ha;0.0
2122;bbb-cch;0.0
2123;cbc-dcg;0.0
2124;cd-dcg;1.0
2125;jd-dag;0.0
2126;cgb-cjg;2.0
2127;ea-dej;0.0
2128;dej-cgf;0.0
2129;bbb-dfa;0.0
2130;dfa-cfh;0.0
2131;bcc-ed;0.0
2132;baa-bic;3.0
2133;f-bef;0.0
2134;cfg-gi;0.0
2135;cai-bcc;0.0
2136;f-cfh;0.0
2137;cdi-bej;1.0
2138;ji-dfb;0.0
2139;dfb-fd;0.0
2140;he-dbc;0.0
2141;bfa-bai;0.0
2142;chd-dbb;0.0
2143;bfa-bgc;0.0
2144;di-chg;0.0
2145;chf-cga;6.0
2146;ddc-dfc;1.0
2147;dfc-jf;1.0
2148;cg-ccg;0.0
2149;bae-bji;0.0
2150;bbe-cea;0.0
2151;ij-hg;0.0
2152;da-bac;1.0
2153;cjc-cbe;0.0
2154;cjj-ge;0.0
2155;bij-dcj;0.0
2156;cff-cjb;0.0
2157;bjb-dah;0.0
2158;bga-dfd;3.0
2159;dfd-dba;0.0
2160;cef-bih;0.0
2161;bii-bfb;0.0
2162;caf-cjg;0.0
2163;hc-bdh;0.0
2164;gc-dfe;0.0
2165;dfe-dbf;0.0
2166;ec-i;0.0
2167;i-bei;0.0
2168;baa-cij;0.0
2169;cci-cgh;0.0
2170;jb-bab;0.0
2171;bia-fd;0.0
2172;bbe-cgd;0.0
2173;ej-big;0.0
2174;bdg-ii;0.0
2175;bhe-bdf;1.0
2176;bei-bd;0.0
2177;dbe-bie;1.0
2178;hh-di;0.0
2179;dcc-fe;0.0
2180;jg-dag;1.0
2181;bjj-gb;0.0
2182;bjj-h;0.0
2183;bcb-bjh;4.0
2184;cde-db;0.0
2185;cci-def;0.0
2186;cfi-dei;0.0
2187;jh-dff;0.0
2188;dff-bgf;0.0
2189;deb-caf;0.0
2190;bge-bje;0.0
2191;deg-cg;2.0
2192;dh-je;0.0
2193;bcb-bb;2.0
2194;dde-baj;0.0
